"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","PBtotal","PBtype","QuantPBtotal","QuantPBtype"
"6412",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","21 ","8181G01501","Xm320 Grenade Launcher Module (GLM)","A","Weapon System Cost","21 ","Add","U",2013,"Total",14096,NA,2280,NA
"6413",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","22 ","8182G01505","M110 Semi-Automatic Sniper System (SASS)","A","Weapon System Cost","22 ","Add","U",2013,"Total",0,NA,0,NA
"6414",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","23 ","8198G14904","M4 Carbine","A","Weapon System Cost","23 ","Add","U",2013,"Total",0,NA,0,NA
"6415",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","24 ","8201G13501","Carbine","A","Weapon System Cost","24 ","Add","U",2013,"Total",21272,NA,12000,NA
"6416",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","25 ","8262G18300","Shotgun, Modular Accessory System (MASS)","A","Weapon System Cost","25 ","Add","U",2013,"Total",6598,NA,2107,NA
"6417",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","26 ","8310G04700","Common Remotely Operated Weapons Station","A","Weapon System Cost","26 ","Add","U",2013,"Total",56725,NA,240,NA
"6418",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","27 ","9582G01700","Howitzer Lt Wt 155mm (T)","A","Weapon System Cost","27 ","Add","U",2013,"Total",13827,NA,0,NA
"6419",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","28 ","3000GB3000","MK-19 Grenade Machine Gun Mods","A","Weapon System Cost","28 ","Add","U",2013,"Total",0,NA,0,NA
"6420",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","29 ","3005GZ1700","M777 Mods","A","Weapon System Cost","29 ","Add","U",2013,"Total",26843,NA,0,NA
"6421",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","30 ","3010GB3007","M4 Carbine Mods","A","Weapon System Cost","30 ","Add","U",2013,"Total",27243,NA,0,NA
"6422",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","31 ","3015GB4000","M2 50 Cal Machine Gun Mods","A","Weapon System Cost","31 ","Add","U",2013,"Total",39974,NA,0,NA
"6423",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","32 ","3020GZ1290","M249 Saw Machine Gun Mods","A","Weapon System Cost","32 ","Add","U",2013,"Total",4996,NA,0,NA
"6424",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","33 ","3030GZ1300","M240 Medium Machine Gun Mods","A","Weapon System Cost","33 ","Add","U",2013,"Total",6806,NA,0,NA
"6425",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","34 ","3181GZ1500","Sniper Rifles Modifications","A","Weapon System Cost","34 ","Add","U",2013,"Total",14113,NA,0,NA
"6426",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","35 ","3640GC0401","M119 Modifications","A","Weapon System Cost","35 ","Add","U",2013,"Total",20727,NA,0,NA
"6427",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","36 ","6456GZ2800","M16 Rifle Mods","A","Weapon System Cost","36 ","Add","U",2013,"Total",18728,NA,0,NA
"6428",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","37 ","9280GC0925","Modifications Less Than $5.0m (WOCV-WTCV)","A","Weapon System Cost","37 ","Add","U",2013,"Total",3072,NA,0,NA
"6429",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","38 ","1862GL3200","Items Less Than $5 Million (WOCV-WTCV)","A","Weapon System Cost","38 ","Add","U",2013,"Total",2026,NA,0,NA
"6430",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","39 ","3270GC0050","Production Base Support (WOCV-WTCV)","A","Weapon System Cost","39 ","Add","U",2013,"Total",10115,NA,0,NA
"6431",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","40 ","3400GC0075","Industrial Preparedness","A","Weapon System Cost","40 ","Add","U",2013,"Total",442,NA,0,NA
"6432",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","41 ","4010GC0076","Small Arms Equipment (Soldier Enh Prog)","A","Weapon System Cost","41 ","Add","U",2013,"Total",2378,NA,0,NA
"6433",2013,"2033A","Procurement of W&TCV, Army","ARMY","03","Spare and Repair Parts","10","Spares","42 ","4540GE0150","Spares and Repair Parts (WTCV)","A","Weapon System Cost","42 ","Add","U",2013,"Total",31217,NA,0,NA
"6434",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","1  ","0132E00700","Ctg, 5.56mm, All Types","A","Weapon System Cost","1  ","Add","U",2013,"Total",158313,NA,0,NA
"6435",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","2  ","0612E02000","CTG, 7.62mm, All Types","A","Weapon System Cost","2  ","Add","U",2013,"Total",91438,NA,0,NA
"6436",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","3  ","1450EA3000","CTG, Handgun, All Types","A","Weapon System Cost","3  ","Add","U",2013,"Total",10454,NA,0,NA
"6437",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","4  ","1722E08000","CTG, .50 Cal, All Types","A","Weapon System Cost","4  ","Add","U",2013,"Total",119604,NA,0,NA
"6438",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","5  ","2382E08900","CTG, 20mm, All Types","A","Weapon System Cost","5  ","Add","U",2013,"Total",4041,NA,0,NA
"6439",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","6  ","2650E08200","CTG, 25mm, All Types","A","Weapon System Cost","6  ","Add","U",2013,"Total",12654,NA,0,NA
"6440",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","7  ","2938ER8120","CTG, 30mm, All Types","A","Weapon System Cost","7  ","Add","U",2013,"Total",152154,NA,0,NA
"6441",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","8  ","3222ER8001","CTG, 40mm, All Types","A","Weapon System Cost","8  ","Add","U",2013,"Total",60138,NA,0,NA
"6442",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","33","Mortar Ammunition","9  ","0050E89600","60MM Mortar, All Types","A","Weapon System Cost","9  ","Add","U",2013,"Total",58375,NA,0,NA
"6443",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","33","Mortar Ammunition","10 ","3584E76000","81MM Mortar, All Types","A","Weapon System Cost","10 ","Add","U",2013,"Total",33471,NA,0,NA
"6444",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","33","Mortar Ammunition","11 ","6780E25500","120MM Mortar, ALL TYPES","A","Weapon System Cost","11 ","Add","U",2013,"Total",143811,NA,0,NA
"6445",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","35","Tank Ammunition","12 ","1120E22203","Cartridges, Tank, 105MM and 120MM, All Types","A","Weapon System Cost","12 ","Add","U",2013,"Total",112380,NA,0,NA
"6446",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","13 ","0530E15101","Artillery Cartridges, 75MM and 105MM, All Typ","A","Weapon System Cost","13 ","Add","U",2013,"Total",80817,NA,0,NA
"6447",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","14 ","3102E89500","Artillery Projectile, 155MM, All Types","A","Weapon System Cost","14 ","Add","U",2013,"Total",63271,NA,0,NA
"6448",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","15 ","6600E80100","Proj 155mm Extended Range Xm982","A","Weapon System Cost","15 ","Add","U",2013,"Total",122629,NA,0,NA
"6449",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","16 ","8750E27501","Artillery Propellants, Fuzes and Primers, All","A","Weapon System Cost","16 ","Add","U",2013,"Total",60924,NA,0,NA
"6450",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","43","Mines","17 ","0442EA0800","Mines & Clearing Charges, All Types","A","Weapon System Cost","17 ","Add","U",2013,"Total",15775,NA,0,NA
"6451",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","44","Networked Munitions","18 ","9680E95900","Spider Network Munitions, All Types","A","Weapon System Cost","18 ","Add","U",2013,"Total",17408,NA,0,NA
"6452",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","45","Rockets","19 ","2348EA4000","Shoulder Launched Munitions, All Types","A","Weapon System Cost","19 ","Add","U",2013,"Total",1005,NA,0,NA
"6453",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","45","Rockets","20 ","3246E37300","Rocket, Hydra 70, All Types","A","Weapon System Cost","20 ","Add","U",2013,"Total",187068,NA,0,NA
"6454",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","21 ","2790E55400","Demolition Munitions, All Types","A","Weapon System Cost","21 ","Add","U",2013,"Total",35189,NA,0,NA
"6455",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","22 ","4582E34000","Grenades, All Types","A","Weapon System Cost","22 ","Add","U",2013,"Total",33477,NA,0,NA
"6456",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","23 ","6038E46900","Signals, All Types","A","Weapon System Cost","23 ","Add","U",2013,"Total",26849,NA,0,NA
"6457",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","24 ","8278E51200","Simulators, All Types","A","Weapon System Cost","24 ","Add","U",2013,"Total",10388,NA,0,NA
"6458",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","25 ","0684EB0016","Ammo Components, All Types","A","Weapon System Cost","25 ","Add","U",2013,"Total",19383,NA,0,NA
"6459",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","26 ","1430E91901","Non-Lethal Ammunition, All Types","A","Weapon System Cost","26 ","Add","U",2013,"Total",7336,NA,0,NA
"6460",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","27 ","2430EA0003","Cad/Pad All Types","A","Weapon System Cost","27 ","Add","U",2013,"Total",6641,NA,0,NA
"6461",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","28 ","2624EA0055","Items Less Than $5 Million","A","Weapon System Cost","28 ","Add","U",2013,"Total",16292,NA,0,NA
"6462",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","29 ","4370EA0575","Ammunition Peculiar Equipment","A","Weapon System Cost","29 ","Add","U",2013,"Total",15692,NA,0,NA
"6463",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","30 ","4758EA0550","First Destination Transportation (AMMO)","A","Weapon System Cost","30 ","Add","U",2013,"Total",14107,NA,0,NA
"6464",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","31 ","9615EA8500","Closeout Liabilities","A","Weapon System Cost","31 ","Add","U",2013,"Total",106,NA,0,NA
"6465",2013,"2034A","Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","10","Production Base Support","32 ","0572EP1000","Provision of Industrial Facilities","A","Weapon System Cost","32 ","Add","U",2013,"Total",220171,NA,0,NA
"6466",2013,"2034A","Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","10","Production Base Support","33 ","4099EP1700","Conventional Munitions Demilitarization, All","A","Weapon System Cost","33 ","Add","U",2013,"Total",182461,NA,0,NA
"6467",2013,"2034A","Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","10","Production Base Support","34 ","4150EP2500","Arms Initiative","A","Weapon System Cost","34 ","Add","U",2013,"Total",3377,NA,0,NA
"6468",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","1  ","0930D01001","Semitrailers, Flatbed:","A","Weapon System Cost","1  ","Add","U",2013,"Total",7097,NA,27,NA
"6469",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","2  ","6866D15500","Family of Medium Tactical Veh (FMTV)","A","Weapon System Cost","2  ","Add","U",2013,"Total",374362,NA,1471,NA
"6470",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","3  ","7000D15800","Firetrucks & Associated Firefighting Equip","A","Weapon System Cost","3  ","Add","U",2013,"Total",19292,NA,0,NA
"6471",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","4  ","8309DA0500","Family of Heavy Tactical Vehicles (FHTV)","A","Weapon System Cost","4  ","Add","U",2013,"Total",54983,NA,1534,NA
"6472",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","5  ","8331D16506","Pls Esp","A","Weapon System Cost","5  ","Add","U",2013,"Total",18035,NA,0,NA
"6473",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","6  ","8350D02800","Armored Security Vehicles (ASV)","A","Weapon System Cost","6  ","Add","U",2013,"Total",0,NA,0,NA
"6474",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","7  ","8360D02901","Mine Protection Vehicle Family","A","Weapon System Cost","7  ","Add","U",2013,"Total",0,NA,0,NA
"6475",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","8  ","8363D03001","Family of Mine Resistant Ambush Protec (MRAP)","A","Weapon System Cost","8  ","Add","U",2013,"Total",0,NA,0,NA
"6476",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","9  ","8385DA0600","Truck, Tractor, Line Haul, M915/M916","A","Weapon System Cost","9  ","Add","U",2013,"Total",3619,NA,12,NA
"6477",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","10 ","8948DV0021","Hvy Expanded Mobile Tactical Truck Ext Serv","A","Weapon System Cost","10 ","Add","U",2013,"Total",26859,NA,60,NA
"6478",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","11 ","8953DV0230","HMMWV Recapitalization Program","A","Weapon System Cost","11 ","Add","U",2013,"Total",271000,NA,2128,NA
"6479",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","12 ","8980D04003","Tactical Wheeled Vehicle Protection Kits","A","Weapon System Cost","12 ","Add","U",2013,"Total",69163,NA,950,NA
"6480",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","13 ","8992DA0924","Modification of In Svc Equip","A","Weapon System Cost","13 ","Add","U",2013,"Total",91754,NA,0,NA
"6481",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","14 ","8995D03002","Mine-Resistant Ambush-Protected (MRAP) Mods","A","Weapon System Cost","14 ","Add","U",2013,"Total",927400,NA,0,NA
"6482",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","15 ","9449D09900","Towing Device-Fifth Wheel","A","Weapon System Cost","15 ","Add","U",2013,"Total",0,NA,0,NA
"6483",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","16 ","9600D12110","AMC Critical Items, OPA1","A","Weapon System Cost","16 ","Add","U",2013,"Total",0,NA,0,NA
"6484",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","20","Non-Tactical Vehicles","17 ","0300D22100","Heavy Armored Sedan","A","Weapon System Cost","17 ","Add","U",2013,"Total",0,NA,0,NA
"6485",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","20","Non-Tactical Vehicles","18 ","0358D23000","Passenger Carrying Vehicles","A","Weapon System Cost","18 ","Add","U",2013,"Total",2548,NA,0,NA
"6486",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","20","Non-Tactical Vehicles","19 ","2450D30000","Nontactical Vehicles, Other","A","Weapon System Cost","19 ","Add","U",2013,"Total",16791,NA,0,NA
"6487",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","12","Comm - Joint Communications","20 ","1750BA0521","Joint Combat Identification Marking System","A","Weapon System Cost","20 ","Add","U",2013,"Total",10061,NA,7038,NA
"6488",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","12","Comm - Joint Communications","21 ","1975BW7100","Win-T - Ground Forces Tactical Network","A","Weapon System Cost","21 ","Add","U",2013,"Total",892635,NA,2166,NA
