"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","LineNumber","SAG","SAG.Title","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","PBtotal","PBtype"
"535",2011,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","570","570","4B3N","Acquisition And Program Management","U",2010,"Total",NA,775216,775216,NA
"536",2011,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","580","580","4B5N","Hull, Mechanical And Electrical Support","U",2010,"Total",NA,58595,58595,NA
"537",2011,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","590","590","4B6N","Combat/Weapons Systems","U",2010,"Total",NA,17262,17262,NA
"538",2011,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","600","600","4B7N","Space And Electronic Warfare Systems","U",2010,"Total",NA,78966,78966,NA
"539",2011,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","610","610","4C1P","Naval Investigative Service","U",2010,"Total",NA,553869,553869,NA
"540",2011,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","670","670","4D1Q","International Headquarters And Agencies","U",2010,"Total",NA,5519,5519,NA
"541",2011,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","680","680","4EMM","Cancelled Account Adjustments","U",2010,"Total",NA,0,0,NA
"542",2011,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","690","690","4EPJ","Judgement Fund","U",2010,"Total",NA,0,0,NA
"543",2011,"1804N","Operation & Maintenance, Navy","","04","Admin & Srvwd Activities","","","9999","Classified Programs","U",2010,"Total",NA,635927,635927,NA
"544",2011,"1805N","Operation & Maintenance, Navy, RA","NAVY","01","Operating Forces","010","010","BSM1","Sustainment, Restoration And Modernization","U",2010,"Total",NA,0,0,NA
"545",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","010","010","1A1A","Operational Forces","U",2010,"Total",NA,3411895,3411895,NA
"546",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","020","020","1A2A","Field Logistics","U",2010,"Total",NA,1124942,1124942,NA
"547",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","030","030","1A3A","Depot Maintenance","U",2010,"Total",NA,632693,632693,NA
"548",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","040","040","1B1B","Maritime Prepositioning","U",2010,"Total",NA,72063,72063,NA
"549",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","050","050","1B2B","Norway Prepositioning","U",2010,"Total",NA,6033,6033,NA
"550",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","060","060","1CCM","Combatant Commanders Direct Mission Support","U",2010,"Total",NA,0,0,NA
"551",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","070","070","BSM1","Sustainment, Restoration, & Modernization","U",2010,"Total",NA,659600,659600,NA
"552",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","080","080","BSS1","Base Operating Support","U",2010,"Total",NA,2290929,2290929,NA
"553",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","090","090","3A1C","Recruit Training","U",2010,"Total",NA,16105,16105,NA
"554",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","100","100","3A2C","Officer Acquisition","U",2010,"Total",NA,417,417,NA
"555",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","110","110","3B1D","Specialized Skill Training","U",2010,"Total",NA,77675,77675,NA
"556",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","120","120","3B2D","Flight Training","U",2010,"Total",NA,369,369,NA
"557",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","130","130","3B3D","Professional Development Education","U",2010,"Total",NA,28964,28964,NA
"558",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","140","140","3B4D","Training Support","U",2010,"Total",NA,550005,550005,NA
"559",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","150","150","3C1F","Recruiting And Advertising","U",2010,"Total",NA,240424,240424,NA
"560",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","160","160","3C2F","Off-Duty And Voluntary Education","U",2010,"Total",NA,64163,64163,NA
"561",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","170","170","3C3F","Junior ROTC","U",2010,"Total",NA,19261,19261,NA
"562",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","180","180","BSM3","Sustainment, Restoration And Modernization","U",2010,"Total",NA,0,0,NA
"563",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","190","190","BSS3","Base Operating Support","U",2010,"Total",NA,0,0,NA
"564",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","200","200","4A2G","Special Support","U",2010,"Total",NA,335722,335722,NA
"565",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","210","210","4A3G","Servicewide Transportation","U",2010,"Total",NA,428281,428281,NA
"566",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","220","220","4A4G","Administration","U",2010,"Total",NA,75041,75041,NA
"567",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","230","230","4B3N","Acquisition & Program Management","U",2010,"Total",NA,0,0,NA
"568",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","240","240","BSM4","Sustainment, Restoration, And Modernization","U",2010,"Total",NA,0,0,NA
"569",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","250","250","BSS4","Base Operating Support","U",2010,"Total",NA,0,0,NA
"570",2011,"1116N","Operation & Maintenance, MC, RA","NAVY","01","Operating Forces","010","010","BSM1","Sustainment, Restoration, & Modernization","U",2010,"Total",NA,0,0,NA
"571",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","010","010","1A1A","Mission And Other Flight Operations","U",2010,"Total",NA,636526,636526,NA
"572",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","020","020","1A3A","Intermediate Maintenance","U",2010,"Total",NA,16975,16975,NA
"573",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","030","030","1A4A","Air Operations And Safety Support","U",2010,"Total",NA,3167,3167,NA
"574",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","040","040","1A5A","Aircraft Depot Maintenance","U",2010,"Total",NA,129644,129644,NA
"575",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","050","050","1A6A","Aircraft Depot Operations Support","U",2010,"Total",NA,397,397,NA
"576",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","060","060","1B1B","Mission And Other Ship Operations","U",2010,"Total",NA,77450,77450,NA
"577",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","070","070","1B2B","Ship Operations Support & Training","U",2010,"Total",NA,591,591,NA
"578",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","080","080","1B4B","Ship Depot Maintenance","U",2010,"Total",NA,52664,52664,NA
"579",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","090","090","1C1C","Combat Communications","U",2010,"Total",NA,18369,18369,NA
"580",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","100","100","1C6C","Combat Support Forces","U",2010,"Total",NA,155522,155522,NA
"581",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","110","110","1D4D","Weapons Maintenance","U",2010,"Total",NA,5487,5487,NA
"582",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","120","120","BSIT","Enterprise Information","U",2010,"Total",NA,83507,83507,NA
"583",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","130","130","BSMR","Sustainment, Restoration And Modernization","U",2010,"Total",NA,69765,69765,NA
"584",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","140","140","BSSR","Base Operating Support","U",2010,"Total",NA,129195,129195,NA
"585",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","150","150","4A1M","Administration","U",2010,"Total",NA,3319,3319,NA
"586",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","160","160","4A4M","Military Manpower And Personnel Management","U",2010,"Total",NA,13879,13879,NA
"587",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","170","170","4A6M","Servicewide Communications","U",2010,"Total",NA,1955,1955,NA
"588",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","180","180","4A9M","Other Servicewide Support","U",2010,"Total",NA,0,0,NA
"589",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","190","190","4B3N","Acquisition And Program Management","U",2010,"Total",NA,3588,3588,NA
"590",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","200","200","4EMM","Cancelled Account Adjustments","U",2010,"Total",NA,0,0,NA
"591",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","210","210","4EPJ","Judgment Fund","U",2010,"Total",NA,0,0,NA
"592",2011,"1807N","Operation & Maintenance, Navy Reserve, RA","NAVY","01","Operating Forces","010","010","BSM1","Facilities Sustainment, Restoration & Mod (Fsrm)","U",2010,"Total",NA,0,0,NA
"593",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","010","010","1A1A","Operating Forces","U",2010,"Total",NA,135817,135817,NA
"594",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","020","020","1A3A","Depot Maintenance","U",2010,"Total",NA,13201,13201,NA
"595",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","030","030","1A5A","Training Support","U",2010,"Total",NA,29337,29337,NA
"596",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","040","040","BSM1","Sustainment, Restoration And Modernization","U",2010,"Total",NA,25434,25434,NA
"597",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","050","050","BSS1","Base Operating Support","U",2010,"Total",NA,80625,80625,NA
"598",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","060","060","4A2G","Special Support","U",2010,"Total",NA,5632,5632,NA
"599",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","070","070","4A3G","Servicewide Transportation","U",2010,"Total",NA,817,817,NA
"600",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","080","080","4A4G","Administration","U",2010,"Total",NA,10629,10629,NA
"601",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","090","090","4A6G","Recruiting And Advertising","U",2010,"Total",NA,8743,8743,NA
"602",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","100","100","BSS4","Base Operating Support","U",2010,"Total",NA,0,0,NA
"603",2011,"1117N","Operation & Maintenance, MC Reserve, RA","NAVY","01","Operating Forces","010","010","BSM1","Sustainment, Restoration And Modernization","U",2010,"Total",NA,0,0,NA
"604",2011,"5185N","Kaho'olawe Is Convync, Remediatn Env Rest","NAVY","01","Concept Obligations","010","010","0000","Kaho'Olawe Is Conv, Rm Env Res","U",2010,"Total",NA,0,0,NA
"605",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","010","010","011A","Primary Combat Forces","U",2010,"Total",NA,5695366,5695366,NA
"606",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","020","020","011C","Combat Enhancement Forces","U",2010,"Total",NA,4721189,4721189,NA
"607",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","030","030","011D","Air Operations Training (OJT, Maintain Skills)","U",2010,"Total",NA,1583895,1583895,NA
"608",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","040","040","011M","Depot Maintenance","U",2010,"Total",NA,2656466,2656466,NA
"609",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","050","050","011R","Facilities Sustainment, Restoration & Modernization","U",2010,"Total",NA,2015199,2015199,NA
"610",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","060","060","011Z","Base Support","U",2010,"Total",NA,4358819,4358819,NA
"611",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","070","070","012A","Global C3I And Early Warning","U",2010,"Total",NA,1401591,1401591,NA
"612",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","080","080","012C","Other Combat Ops Spt Programs","U",2010,"Total",NA,1274127,1274127,NA
"613",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","090","090","012D","JCS Exercises","U",2010,"Total",NA,0,0,NA
"614",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","100","100","012F","Tactical Intel And Other Special Activities","U",2010,"Total",NA,595212,595212,NA
"615",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","110","110","013A","Launch Facilities","U",2010,"Total",NA,333010,333010,NA
"616",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","120","120","013C","Space Control Systems","U",2010,"Total",NA,732871,732871,NA
"617",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","130","130","015A","Combatant Commanders Direct Mission Support","U",2010,"Total",NA,814828,814828,NA
"618",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","140","140","015B","Combatant Commanders Core Operations","U",2010,"Total",NA,223610,223610,NA
"619",2011,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","150","150","021A","Airlift Operations","U",2010,"Total",NA,6828284,6828284,NA
"620",2011,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","160","160","021D","Mobilization Preparedness","U",2010,"Total",NA,427850,427850,NA
"621",2011,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","170","170","021M","Depot Maintenance","U",2010,"Total",NA,512396,512396,NA
"622",2011,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","180","180","021R","Facilities Sustainment, Restoration & Modernization","U",2010,"Total",NA,358112,358112,NA
"623",2011,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","190","190","021Z","Base Support","U",2010,"Total",NA,619069,619069,NA
"624",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","200","200","031A","Officer Acquisition","U",2010,"Total",NA,117813,117813,NA
"625",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","210","210","031B","Recruit Training","U",2010,"Total",NA,19514,19514,NA
"626",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","220","220","031D","Reserve Officers Training Corps (ROTC)","U",2010,"Total",NA,82349,82349,NA
