"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","PBtotal","PBtype","QuantActualTotal","QuantPBtotal","QuantPBtype"
"106",2011,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod Of Weapons And Other Combat Veh","37 ","3015GB4000","M2 50 Cal Machine Gun Mods","A","Weapon System Cost","37 ","Add","U",2009,"Total",0,NA,NA,NA,0,NA,NA
"107",2011,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod Of Weapons And Other Combat Veh","38 ","3020GZ1290","M249 Saw Machine Gun Mods","A","Weapon System Cost","38 ","Add","U",2009,"Total",11067,NA,NA,NA,0,NA,NA
"108",2011,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod Of Weapons And Other Combat Veh","39 ","3030GZ1300","M240 Medium Machine Gun Mods","A","Weapon System Cost","39 ","Add","U",2009,"Total",17066,NA,NA,NA,0,NA,NA
"109",2011,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod Of Weapons And Other Combat Veh","40 ","3640GC0401","M119 Modifications","A","Weapon System Cost","40 ","Add","U",2009,"Total",961,NA,NA,NA,0,NA,NA
"110",2011,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod Of Weapons And Other Combat Veh","41 ","6456GZ2800","M16 Rifle Mods","A","Weapon System Cost","41 ","Add","U",2009,"Total",1178,NA,NA,NA,0,NA,NA
"111",2011,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod Of Weapons And Other Combat Veh","42 ","7869GZ2801","M14 7.62 Rifle Mods","A","Weapon System Cost","42 ","Add","U",2009,"Total",1904,NA,NA,NA,0,NA,NA
"112",2011,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod Of Weapons And Other Combat Veh","43 ","9280GC0925","Modifications Less Than $5.0m (WOCV-WTCV)","A","Weapon System Cost","43 ","Add","U",2009,"Total",3752,NA,NA,NA,0,NA,NA
"113",2011,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","44 ","1862GL3200","Items Less Than $5.0m (WOCV-WTCV)","A","Weapon System Cost","44 ","Add","U",2009,"Total",12373,NA,NA,NA,0,NA,NA
"114",2011,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","45 ","3270GC0050","Production Base Support (WOCV-WTCV)","A","Weapon System Cost","45 ","Add","U",2009,"Total",26874,NA,NA,NA,0,NA,NA
"115",2011,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","46 ","3400GC0075","Industrial Preparedness","A","Weapon System Cost","46 ","Add","U",2009,"Total",394,NA,NA,NA,0,NA,NA
"116",2011,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","47 ","4010GC0076","SMALL ARMS EQUIPMENT (SOLDIER ENH PROG)","A","Weapon System Cost","47 ","Add","U",2009,"Total",1246,NA,NA,NA,0,NA,NA
"117",2011,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","48 ","9900GC9500","Closed Account Adjustments","A","Weapon System Cost","48 ","Add","U",2009,"Total",17,NA,NA,NA,0,NA,NA
"118",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","1  ","0132E00700","Ctg, 5.56mm, All Types","A","Weapon System Cost","1  ","Add","U",2009,"Total",163814,NA,NA,NA,0,NA,NA
"119",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","2  ","0612E02000","Ctg, 7.62mm, All Types","A","Weapon System Cost","2  ","Add","U",2009,"Total",70669,NA,NA,NA,0,NA,NA
"120",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","3  ","1450EA3000","Ctg, Handgun, All Types","A","Weapon System Cost","3  ","Add","U",2009,"Total",5191,NA,NA,NA,0,NA,NA
"121",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","4  ","1722E08000","Ctg, .50 Cal, All Types","A","Weapon System Cost","4  ","Add","U",2009,"Total",248219,NA,NA,NA,0,NA,NA
"122",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","5  ","2382E08900","Ctg, 20mm, All Types","A","Weapon System Cost","5  ","Add","U",2009,"Total",0,NA,NA,NA,0,NA,NA
"123",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","6  ","2650E08200","Ctg, 25mm, All Types","A","Weapon System Cost","6  ","Add","U",2009,"Total",10604,NA,NA,NA,0,NA,NA
"124",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","7  ","2938ER8120","Ctg, 30mm, All Types","A","Weapon System Cost","7  ","Add","U",2009,"Total",86743,NA,NA,NA,0,NA,NA
"125",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","8  ","3222ER8001","Ctg, 40mm, All Types","A","Weapon System Cost","8  ","Add","U",2009,"Total",318208,NA,NA,NA,0,NA,NA
"126",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","33","Mortar Ammunition","9  ","0050E89600","60mm Mortar, All Types","A","Weapon System Cost","9  ","Add","U",2009,"Total",30340,NA,NA,NA,0,NA,NA
"127",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","33","Mortar Ammunition","10 ","3584E76000","81mm Mortar, All Types","A","Weapon System Cost","10 ","Add","U",2009,"Total",50596,NA,NA,NA,0,NA,NA
"128",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","33","Mortar Ammunition","11 ","6780E25500","120MM Mortar, ALL TYPES","A","Weapon System Cost","11 ","Add","U",2009,"Total",133846,NA,NA,NA,0,NA,NA
"129",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","35","Tank Ammunition","12 ","1120E22203","Ctg Tank 105mm: All Types","A","Weapon System Cost","12 ","Add","U",2009,"Total",16982,NA,NA,NA,0,NA,NA
"130",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","35","Tank Ammunition","13 ","7372E89700","Ctg, Tank, 120mm, All Types","A","Weapon System Cost","13 ","Add","U",2009,"Total",123600,NA,NA,NA,0,NA,NA
"131",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","14 ","0530E15101","Ctg, Arty, 75mm: All Types","A","Weapon System Cost","14 ","Add","U",2009,"Total",2733,NA,NA,NA,0,NA,NA
"132",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","15 ","0630E21101","Ctg, Arty, 105mm: All Types","A","Weapon System Cost","15 ","Add","U",2009,"Total",40929,NA,NA,NA,0,NA,NA
"133",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","16 ","3102E89500","Ctg, Arty, 155mm, All Types","A","Weapon System Cost","16 ","Add","U",2009,"Total",71475,NA,NA,NA,0,NA,NA
"134",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","17 ","6600E80100","Proj 155mm Extended Range Xm982","A","Weapon System Cost","17 ","Add","U",2009,"Total",69119,NA,NA,NA,0,NA,NA
"135",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","18 ","8750E27501","Modular Artillery Charge System (MACS), All T","A","Weapon System Cost","18 ","Add","U",2009,"Total",63210,NA,NA,NA,0,NA,NA
"136",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","40","Artillery Fuzes","19 ","1506ER8000","Artillery Fuzes, All Types","A","Weapon System Cost","19 ","Add","U",2009,"Total",18980,NA,NA,NA,0,NA,NA
"137",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","43","Mines","20 ","0442EA0800","Mines, All Types","A","Weapon System Cost","20 ","Add","U",2009,"Total",4832,NA,NA,NA,0,NA,NA
"138",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","43","Mines","21 ","8600E75100","Mine, Clearing Charge, All Types","A","Weapon System Cost","21 ","Add","U",2009,"Total",598,NA,NA,NA,0,NA,NA
"139",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","44","Networked Munitions","22 ","9680E95900","Spider Network Munitions, All Types","A","Weapon System Cost","22 ","Add","U",2009,"Total",55847,NA,NA,NA,0,NA,NA
"140",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","44","Networked Munitions","23 ","9691E96900","Scorpion, Intelligent Munitions System , All","A","Weapon System Cost","23 ","Add","U",2009,"Total",0,NA,NA,NA,0,NA,NA
"141",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","45","Rockets","24 ","2348EA4000","Shoulder Launched Munitions, All Types","A","Weapon System Cost","24 ","Add","U",2009,"Total",49003,NA,NA,NA,0,NA,NA
"142",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","45","Rockets","25 ","3246E37300","Rocket, Hydra 70, All Types","A","Weapon System Cost","25 ","Add","U",2009,"Total",168101,NA,NA,NA,0,NA,NA
"143",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","26 ","2790E55400","Demolition Munitions, All Types","A","Weapon System Cost","26 ","Add","U",2009,"Total",28516,NA,NA,NA,0,NA,NA
"144",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","27 ","4582E34000","Grenades, All Types","A","Weapon System Cost","27 ","Add","U",2009,"Total",82980,NA,NA,NA,0,NA,NA
"145",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","28 ","6038E46900","Signals, All Types","A","Weapon System Cost","28 ","Add","U",2009,"Total",38093,NA,NA,NA,0,NA,NA
"146",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","29 ","8278E51200","Simulators, All Types","A","Weapon System Cost","29 ","Add","U",2009,"Total",20968,NA,NA,NA,0,NA,NA
"147",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","30 ","0684EB0016","Ammo Components, All Types","A","Weapon System Cost","30 ","Add","U",2009,"Total",8083,NA,NA,NA,0,NA,NA
"148",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","31 ","1430E91901","Non-Lethal Ammunition, All Types","A","Weapon System Cost","31 ","Add","U",2009,"Total",69431,NA,NA,NA,0,NA,NA
"149",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","32 ","2430EA0003","Cad/Pad All Types","A","Weapon System Cost","32 ","Add","U",2009,"Total",2798,NA,NA,NA,0,NA,NA
"150",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","33 ","2624EA0055","Items Less Than $5 Million","A","Weapon System Cost","33 ","Add","U",2009,"Total",8975,NA,NA,NA,0,NA,NA
"151",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","34 ","4370EA0575","Ammunition Peculiar Equipment","A","Weapon System Cost","34 ","Add","U",2009,"Total",12262,NA,NA,NA,0,NA,NA
"152",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","35 ","4758EA0550","First Destination Transportation (AMMO)","A","Weapon System Cost","35 ","Add","U",2009,"Total",12527,NA,NA,NA,0,NA,NA
"153",2011,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","36 ","9615EA8500","Closeout Liabilities","A","Weapon System Cost","36 ","Add","U",2009,"Total",100,NA,NA,NA,0,NA,NA
"154",2011,"2034A","Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","10","Production Base Support","37 ","0572EP1000","Provision Of Industrial Facilities","A","Weapon System Cost","37 ","Add","U",2009,"Total",191241,NA,NA,NA,0,NA,NA
"155",2011,"2034A","Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","10","Production Base Support","38 ","2922EP2000","Layaway Of Industrial Facilities","A","Weapon System Cost","38 ","Add","U",2009,"Total",5070,NA,NA,NA,0,NA,NA
"156",2011,"2034A","Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","10","Production Base Support","39 ","4096EP1500","Maintenance Of Inactive Facilities","A","Weapon System Cost","39 ","Add","U",2009,"Total",5602,NA,NA,NA,0,NA,NA
"157",2011,"2034A","Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","10","Production Base Support","40 ","4099EP1700","Conventional Munitions Demilitarization, All","A","Weapon System Cost","40 ","Add","U",2009,"Total",153701,NA,NA,NA,0,NA,NA
"158",2011,"2034A","Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","10","Production Base Support","41 ","4150EP2500","Arms Initiative","A","Weapon System Cost","41 ","Add","U",2009,"Total",2997,NA,NA,NA,0,NA,NA
"159",2011,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","1  ","0254DA0100","Tactical Trailers/Dolly Sets","A","Weapon System Cost","1  ","Add","U",2009,"Total",241576,NA,NA,NA,23502,NA,NA
"160",2011,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","2  ","0930D01001","Semitrailers, Flatbed:","A","Weapon System Cost","2  ","Add","U",2009,"Total",120175,NA,NA,NA,1556,NA,NA
"161",2011,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","3  ","1400D02001","Semitrailers, Tankers","A","Weapon System Cost","3  ","Add","U",2009,"Total",74277,NA,NA,NA,439,NA,NA
"162",2011,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","4  ","3446D15400","Hi Mob Multi-Purp Whld Veh (HMMWV)","A","Weapon System Cost","4  ","Add","U",2009,"Total",1511125,NA,NA,NA,9202,NA,NA
"163",2011,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","5  ","6866D15500","Family Of Medium Tactical Veh (FMTV)","A","Weapon System Cost","5  ","Add","U",2009,"Total",631476,NA,NA,NA,1877,NA,NA
"164",2011,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","6  ","7000D15800","FIRETRUCKS & ASSOCIATED FIREFIGHTING EQUIPMEN","A","Weapon System Cost","6  ","Add","U",2009,"Total",20517,NA,NA,NA,0,NA,NA
"165",2011,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","7  ","8309DA0500","Family Of Heavy Tactical Vehicles (FHTV)","A","Weapon System Cost","7  ","Add","U",2009,"Total",1974995,NA,NA,NA,0,NA,NA
"166",2011,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","8  ","8331D16506","Pls Esp","A","Weapon System Cost","8  ","Add","U",2009,"Total",0,NA,NA,NA,0,NA,NA
"167",2011,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","9  ","8350D02800","Armored Security Vehicles (ASV)","A","Weapon System Cost","9  ","Add","U",2009,"Total",318732,NA,NA,NA,328,NA,NA
"168",2011,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","10 ","8360D02901","Mine Protection Vehicle Family","A","Weapon System Cost","10 ","Add","U",2009,"Total",890773,NA,NA,NA,0,NA,NA
"169",2011,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","11 ","8363D03001","Family Of Mine Resistant Ambush Protec (Mrap)","A","Weapon System Cost","11 ","Add","U",2009,"Total",1961000,NA,NA,NA,0,NA,NA
"170",2011,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","12 ","8385DA0600","Truck, Tractor, Line Haul, M915/M916","A","Weapon System Cost","12 ","Add","U",2009,"Total",130374,NA,NA,NA,488,NA,NA
"171",2011,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","13 ","8948DV0021","HVY EXPANDED MOBILE TACTICAL TRUCK EXT SERV P","A","Weapon System Cost","13 ","Add","U",2009,"Total",579008,NA,NA,NA,822,NA,NA
"172",2011,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","14 ","8953DV0230","Hmmwv Recapitalization Program","A","Weapon System Cost","14 ","Add","U",2009,"Total",510000,NA,NA,NA,0,NA,NA
"173",2011,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","15 ","8992DA0924","Modification Of In Svc Equip","A","Weapon System Cost","15 ","Add","U",2009,"Total",479598,NA,NA,NA,0,NA,NA
"174",2011,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","16 ","9146DL5110","Items Less Than $5.0m (TAC VEH)","A","Weapon System Cost","16 ","Add","U",2009,"Total",516,NA,NA,NA,0,NA,NA
"175",2011,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","17 ","9449D09900","Towing Device-Fifth Wheel","A","Weapon System Cost","17 ","Add","U",2009,"Total",217,NA,NA,NA,0,NA,NA
"176",2011,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","18 ","9600D12110","Amc Critical Items, Opa1","A","Weapon System Cost","18 ","Add","U",2009,"Total",0,NA,NA,NA,0,NA,NA
"177",2011,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","20","Non-Tactical Vehicles","19 ","0300D22100","Heavy Armored Sedan","A","Weapon System Cost","19 ","Add","U",2009,"Total",2293,NA,NA,NA,3,NA,NA
"178",2011,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","20","Non-Tactical Vehicles","20 ","0358D23000","Passenger Carrying Vehicles","A","Weapon System Cost","20 ","Add","U",2009,"Total",8629,NA,NA,NA,0,NA,NA
"179",2011,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","20","Non-Tactical Vehicles","21 ","2450D30000","Nontactical Vehicles, Other","A","Weapon System Cost","21 ","Add","U",2009,"Total",3420,NA,NA,NA,0,NA,NA
"180",2011,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","12","Comm - Joint Communications","22 ","1600MB7112","Vehicle Mtd Mine Decte","A","Weapon System Cost","22 ","Add","U",2009,"Total",0,NA,NA,NA,0,NA,NA
"181",2011,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","12","Comm - Joint Communications","23 ","1750BA0521","Joint Combat Identification Marking System","A","Weapon System Cost","23 ","Add","U",2009,"Total",12850,NA,NA,NA,0,NA,NA
"182",2011,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","12","Comm - Joint Communications","24 ","1975BW7100","Win-T - Ground Forces Tactical Network","A","Weapon System Cost","24 ","Add","U",2009,"Total",396640,NA,NA,NA,0,NA,NA
"183",2011,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","12","Comm - Joint Communications","25 ","2930BB5777","Jcse Equipment (USREDCOM)","A","Weapon System Cost","25 ","Add","U",2009,"Total",4102,NA,NA,NA,0,NA,NA
"184",2011,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","26 ","2948BB8500","DEFENSE ENTERPRISE WIDEBAND SATCOM SYSTEMS (S","A","Weapon System Cost","26 ","Add","U",2009,"Total",63702,NA,NA,NA,0,NA,NA
"185",2011,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","27 ","9810BA9350","SHF Term","A","Weapon System Cost","27 ","Add","U",2009,"Total",4285,NA,NA,NA,0,NA,NA
"186",2011,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","28 ","9856K77200","Sat Term, Emut (SPACE)","A","Weapon System Cost","28 ","Add","U",2009,"Total",805,NA,NA,NA,0,NA,NA
