,SourceFiscalYear,AccountDSI,MilDeptDW,AccountTitle,Organization,BudgetActivity,BudgetActivityTitle,AGtitle,LineNumber,SAG,SAG.Title,IncludeInTOA,Classified,FiscalYear,OriginType,ActualTotal,EnactedTotal,EnactedType,PBtotal,PBtype,SpecialTotal,SpecialType,BudgetSubActivityTitle,BudgetLineItem,Var.16
16360,2017,5188D,,Disposal of DoD Real Property,Navy,10,Concept Obligations,,130,110,,N,U,2017,OCO,NA,NA,NA,NA,0,NA,NA,Disposal of DoD Real Property,Disposal of DoD Real Property,NA
16361,2017,5189D,,Lease of DoD Real Property,Air Force,10,Concept Obligations,,140,110,,N,U,2017,OCO,NA,NA,NA,NA,0,NA,NA,Lease of DoD Real Property,Lease of DoD Real Property,NA
16362,2017,5189D,,Lease of DoD Real Property,Army,10,Concept Obligations,,150,110,,N,U,2017,OCO,NA,NA,NA,NA,0,NA,NA,Lease of DoD Real Property,Lease of DoD Real Property,NA
16363,2017,5189D,,Lease of DoD Real Property,Navy,10,Concept Obligations,,160,110,,N,U,2017,OCO,NA,NA,NA,NA,0,NA,NA,Lease of DoD Real Property,Lease of DoD Real Property,NA
16364,2017,,,,,NA,,,NA,,,,,2017,OCO,NA,NA,NA,NA,NA,NA,NA,,,NA
16365,2017,* Defense Health Program - $137.4M for transfer to the Department of Veterans Affairs included in this total.,,,,NA,,,NA,,,,,2017,OCO,NA,NA,NA,NA,NA,NA,NA,,,NA
16366,2017,2020A,,"Operation & Maintenance, Army",Army,1,Operating Forces,,10,111,,Y,U,2017,Total,NA,NA,NA,1535606,NA,NA,NA,Land Forces,Maneuver Units,NA
16367,2017,2020A,,"Operation & Maintenance, Army",Army,1,Operating Forces,,20,112,,Y,U,2017,Total,NA,NA,NA,74277,NA,NA,NA,Land Forces,Modular Support Brigades,NA
16368,2017,2020A,,"Operation & Maintenance, Army",Army,1,Operating Forces,,30,113,,Y,U,2017,Total,NA,NA,NA,477437,NA,NA,NA,Land Forces,Echelons Above Brigade,NA
16369,2017,2020A,,"Operation & Maintenance, Army",Army,1,Operating Forces,,40,114,,Y,U,2017,Total,NA,NA,NA,2503042,NA,NA,NA,Land Forces,Theater Level Assets,NA
16370,2017,2020A,,"Operation & Maintenance, Army",Army,1,Operating Forces,,50,115,,Y,U,2017,Total,NA,NA,NA,1701086,NA,NA,NA,Land Forces,Land Forces Operations Support,NA
16371,2017,2020A,,"Operation & Maintenance, Army",Army,1,Operating Forces,,60,116,,Y,U,2017,Total,NA,NA,NA,1525641,NA,NA,NA,Land Forces,Aviation Assets,NA
16372,2017,2020A,,"Operation & Maintenance, Army",Army,1,Operating Forces,,70,121,,Y,U,2017,Total,NA,NA,NA,4892444,NA,NA,NA,Land Forces Readiness,Force Readiness Operations Support,NA
16373,2017,2020A,,"Operation & Maintenance, Army",Army,1,Operating Forces,,80,122,,Y,U,2017,Total,NA,NA,NA,916341,NA,NA,NA,Land Forces Readiness,Land Forces Systems Readiness,NA
16374,2017,2020A,,"Operation & Maintenance, Army",Army,1,Operating Forces,,90,123,,Y,U,2017,Total,NA,NA,NA,1363452,NA,NA,NA,Land Forces Readiness,Land Forces Depot Maintenance,NA
16375,2017,2020A,,"Operation & Maintenance, Army",Army,1,Operating Forces,,100,131,,Y,U,2017,Total,NA,NA,NA,7862092,NA,NA,NA,Land Forces Readiness Support,Base Operations Support,NA
16376,2017,2020A,,"Operation & Maintenance, Army",Army,1,Operating Forces,,110,132,,Y,U,2017,Total,NA,NA,NA,2234546,NA,NA,NA,Land Forces Readiness Support,"Facilities Sustainment, Restoration & Modernization",NA
16377,2017,2020A,,"Operation & Maintenance, Army",Army,1,Operating Forces,,120,133,,Y,U,2017,Total,NA,NA,NA,452105,NA,NA,NA,Land Forces Readiness Support,Management and Operational Headquarters,NA
16378,2017,2020A,,"Operation & Maintenance, Army",Army,1,Operating Forces,,130,134,,Y,U,2017,Total,NA,NA,NA,155658,NA,NA,NA,Land Forces Readiness Support,Combatant Commanders Core Operations,NA
16379,2017,2020A,,"Operation & Maintenance, Army",Army,1,Operating Forces,,140,135,,Y,U,2017,Total,NA,NA,NA,8245766,NA,NA,NA,Land Forces Readiness Support,Additional Activities,NA
16380,2017,2020A,,"Operation & Maintenance, Army",Army,1,Operating Forces,,150,136,,Y,U,2017,Total,NA,NA,NA,5000,NA,NA,NA,Land Forces Readiness Support,Commanders Emergency Response Program,NA
16381,2017,2020A,,"Operation & Maintenance, Army",Army,1,Operating Forces,,160,137,,Y,U,2017,Total,NA,NA,NA,1100722,NA,NA,NA,Land Forces Readiness Support,RESET,NA
16382,2017,2020A,,"Operation & Maintenance, Army",Army,1,Operating Forces,,170,138,,Y,U,2017,Total,NA,NA,NA,520711,NA,NA,NA,Land Forces Readiness Support,Combatant Commands Direct Mission Support,NA
16383,2017,2020A,,"Operation & Maintenance, Army",Army,2,Mobilization,,180,211,,Y,U,2017,Total,NA,NA,NA,336329,NA,NA,NA,Mobility Operations,Strategic Mobility,NA
16384,2017,2020A,,"Operation & Maintenance, Army",Army,2,Mobilization,,190,212,,Y,U,2017,Total,NA,NA,NA,741048,NA,NA,NA,Mobility Operations,Army Prepositioned Stocks,NA
16385,2017,2020A,,"Operation & Maintenance, Army",Army,2,Mobilization,,200,213,,Y,U,2017,Total,NA,NA,NA,7401,NA,NA,NA,Mobility Operations,Industrial Preparedness,NA
16386,2017,2020A,,"Operation & Maintenance, Army",Army,3,Training and Recruiting,,210,311,,Y,U,2017,Total,NA,NA,NA,131942,NA,NA,NA,Accession Training,Officer Acquisition,NA
16387,2017,2020A,,"Operation & Maintenance, Army",Army,3,Training and Recruiting,,220,312,,Y,U,2017,Total,NA,NA,NA,47846,NA,NA,NA,Accession Training,Recruit Training,NA
16388,2017,2020A,,"Operation & Maintenance, Army",Army,3,Training and Recruiting,,230,313,,Y,U,2017,Total,NA,NA,NA,45419,NA,NA,NA,Accession Training,One Station Unit Training,NA
16389,2017,2020A,,"Operation & Maintenance, Army",Army,3,Training and Recruiting,,240,314,,Y,U,2017,Total,NA,NA,NA,482747,NA,NA,NA,Accession Training,Senior Reserve Officers Training Corps,NA
16390,2017,2020A,,"Operation & Maintenance, Army",Army,3,Training and Recruiting,,250,321,,Y,U,2017,Total,NA,NA,NA,924590,NA,NA,NA,Basic Skill and Advanced Training,Specialized Skill Training,NA
16391,2017,2020A,,"Operation & Maintenance, Army",Army,3,Training and Recruiting,,260,322,,Y,U,2017,Total,NA,NA,NA,902845,NA,NA,NA,Basic Skill and Advanced Training,Flight Training,NA
16392,2017,2020A,,"Operation & Maintenance, Army",Army,3,Training and Recruiting,,270,323,,Y,U,2017,Total,NA,NA,NA,225604,NA,NA,NA,Basic Skill and Advanced Training,Professional Development Education,NA
16393,2017,2020A,,"Operation & Maintenance, Army",Army,3,Training and Recruiting,,280,324,,Y,U,2017,Total,NA,NA,NA,609968,NA,NA,NA,Basic Skill and Advanced Training,Training Support,NA
16394,2017,2020A,,"Operation & Maintenance, Army",Army,3,Training and Recruiting,,290,331,,Y,U,2017,Total,NA,NA,NA,550599,NA,NA,NA,"Recruiting, and Other Training & Education",Recruiting and Advertising,NA
16395,2017,2020A,,"Operation & Maintenance, Army",Army,3,Training and Recruiting,,300,332,,Y,U,2017,Total,NA,NA,NA,187263,NA,NA,NA,"Recruiting, and Other Training & Education",Examining,NA
16396,2017,2020A,,"Operation & Maintenance, Army",Army,3,Training and Recruiting,,310,333,,Y,U,2017,Total,NA,NA,NA,189556,NA,NA,NA,"Recruiting, and Other Training & Education",Off-Duty and Voluntary Education,NA
16397,2017,2020A,,"Operation & Maintenance, Army",Army,3,Training and Recruiting,,320,334,,Y,U,2017,Total,NA,NA,NA,184089,NA,NA,NA,"Recruiting, and Other Training & Education",Civilian Education and Training,NA
16398,2017,2020A,,"Operation & Maintenance, Army",Army,3,Training and Recruiting,,330,335,,Y,U,2017,Total,NA,NA,NA,171167,NA,NA,NA,"Recruiting, and Other Training & Education",Junior Reserve Officer Training Corps,NA
16399,2017,2020A,,"Operation & Maintenance, Army",Army,4,Administration and Servicewide Activities,,350,421,,Y,U,2017,Total,NA,NA,NA,1151138,NA,NA,NA,Logistics Operations,Servicewide Transportation,NA
16400,2017,2020A,,"Operation & Maintenance, Army",Army,4,Administration and Servicewide Activities,,360,422,,Y,U,2017,Total,NA,NA,NA,850060,NA,NA,NA,Logistics Operations,Central Supply Activities,NA
16401,2017,2020A,,"Operation & Maintenance, Army",Army,4,Administration and Servicewide Activities,,370,423,,Y,U,2017,Total,NA,NA,NA,778757,NA,NA,NA,Logistics Operations,Logistic Support Activities,NA
16402,2017,2020A,,"Operation & Maintenance, Army",Army,4,Administration and Servicewide Activities,,380,424,,Y,U,2017,Total,NA,NA,NA,383984,NA,NA,NA,Logistics Operations,Ammunition Management,NA
16403,2017,2020A,,"Operation & Maintenance, Army",Army,4,Administration and Servicewide Activities,,390,431,,Y,U,2017,Total,NA,NA,NA,451556,NA,NA,NA,Servicewide Support,Administration,NA
16404,2017,2020A,,"Operation & Maintenance, Army",Army,4,Administration and Servicewide Activities,,400,432,,Y,U,2017,Total,NA,NA,NA,1888123,NA,NA,NA,Servicewide Support,Servicewide Communications,NA
16405,2017,2020A,,"Operation & Maintenance, Army",Army,4,Administration and Servicewide Activities,,410,433,,Y,U,2017,Total,NA,NA,NA,276403,NA,NA,NA,Servicewide Support,Manpower Management,NA
16406,2017,2020A,,"Operation & Maintenance, Army",Army,4,Administration and Servicewide Activities,,420,434,,Y,U,2017,Total,NA,NA,NA,474951,NA,NA,NA,Servicewide Support,Other Personnel Support,NA
16407,2017,2020A,,"Operation & Maintenance, Army",Army,4,Administration and Servicewide Activities,,430,435,,Y,U,2017,Total,NA,NA,NA,1096074,NA,NA,NA,Servicewide Support,Other Service Support,NA
16408,2017,2020A,,"Operation & Maintenance, Army",Army,4,Administration and Servicewide Activities,,440,436,,Y,U,2017,Total,NA,NA,NA,207800,NA,NA,NA,Servicewide Support,Army Claims Activities,NA
16409,2017,2020A,,"Operation & Maintenance, Army",Army,4,Administration and Servicewide Activities,,450,437,,Y,U,2017,Total,NA,NA,NA,426545,NA,NA,NA,Servicewide Support,Real Estate Management,NA
16410,2017,2020A,,"Operation & Maintenance, Army",Army,4,Administration and Servicewide Activities,,460,438,,Y,U,2017,Total,NA,NA,NA,250612,NA,NA,NA,Servicewide Support,Financial Management and Audit Readiness,NA
16411,2017,2020A,,"Operation & Maintenance, Army",Army,4,Administration and Servicewide Activities,,470,441,,Y,U,2017,Total,NA,NA,NA,416587,NA,NA,NA,Support of Other Nations,International Military Headquarters,NA
16412,2017,2020A,,"Operation & Maintenance, Army",Army,4,Administration and Servicewide Activities,,480,442,,Y,U,2017,Total,NA,NA,NA,36666,NA,NA,NA,Support of Other Nations,Misc. Support of Other Nations,NA
16413,2017,2020A,,"Operation & Maintenance, Army",Army,4,Administration and Servicewide Activities,,490,451,,Y,U,2017,Total,NA,NA,NA,0,NA,NA,NA,Closed Account Adjustments,Closed Account Adjustments,NA
16414,2017,2020A,,"Operation & Maintenance, Army",Army,4,Administration and Servicewide Activities,,500,471,,Y,U,2017,Total,NA,NA,NA,0,NA,NA,NA,Closed Account Adjustments,Foreign Currency Fluctuation,NA
16415,2017,2020A,,"Operation & Maintenance, Army",Army,4,Administration and Servicewide Activities,,510,493,,Y,U,2017,Total,NA,NA,NA,0,NA,NA,NA,Closed Account Adjustments,Defense Environmental Restoration Account (DERA),NA
16416,2017,2020A,,"Operation & Maintenance, Army",Army,4,Administration and Servicewide Activities,,520,461,,Y,U,2017,Total,NA,NA,NA,0,NA,NA,NA,Judgment Fund,Judgment Fund,NA
16417,2017,2020A,,"Operation & Maintenance, Army",,4,Administration and Servicewide Activities,,NA,9999,,Y,U,2017,Total,NA,NA,NA,2060301,NA,NA,NA,,Classified Programs,NA
16418,2017,2080A,,"Operation & Maintenance, Army Res",Army,1,Operating Forces,,10,112,,Y,U,2017,Total,NA,NA,NA,12143,NA,NA,NA,Land Forces,Modular Support Brigades,NA
16419,2017,2080A,,"Operation & Maintenance, Army Res",Army,1,Operating Forces,,20,113,,Y,U,2017,Total,NA,NA,NA,506594,NA,NA,NA,Land Forces,Echelons Above Brigade,NA
16420,2017,2080A,,"Operation & Maintenance, Army Res",Army,1,Operating Forces,,30,114,,Y,U,2017,Total,NA,NA,NA,116538,NA,NA,NA,Land Forces,Theater Level Assets,NA
16421,2017,2080A,,"Operation & Maintenance, Army Res",Army,1,Operating Forces,,40,115,,Y,U,2017,Total,NA,NA,NA,565612,NA,NA,NA,Land Forces,Land Forces Operations Support,NA
16422,2017,2080A,,"Operation & Maintenance, Army Res",Army,1,Operating Forces,,50,116,,Y,U,2017,Total,NA,NA,NA,91770,NA,NA,NA,Land Forces,Aviation Assets,NA
16423,2017,2080A,,"Operation & Maintenance, Army Res",Army,1,Operating Forces,,60,121,,Y,U,2017,Total,NA,NA,NA,352884,NA,NA,NA,Land Forces Readiness,Force Readiness Operations Support,NA
16424,2017,2080A,,"Operation & Maintenance, Army Res",Army,1,Operating Forces,,70,122,,Y,U,2017,Total,NA,NA,NA,101926,NA,NA,NA,Land Forces Readiness,Land Forces Systems Readiness,NA
16425,2017,2080A,,"Operation & Maintenance, Army Res",Army,1,Operating Forces,,80,123,,Y,U,2017,Total,NA,NA,NA,56219,NA,NA,NA,Land Forces Readiness,Land Forces Depot Maintenance,NA
16426,2017,2080A,,"Operation & Maintenance, Army Res",Army,1,Operating Forces,,90,131,,Y,U,2017,Total,NA,NA,NA,588496,NA,NA,NA,Land Forces Readiness Support,Base Operations Support,NA
16427,2017,2080A,,"Operation & Maintenance, Army Res",Army,1,Operating Forces,,100,132,,Y,U,2017,Total,NA,NA,NA,214955,NA,NA,NA,Land Forces Readiness Support,"Facilities Sustainment, Restoration & Modernization",NA
16428,2017,2080A,,"Operation & Maintenance, Army Res",Army,1,Operating Forces,,110,133,,Y,U,2017,Total,NA,NA,NA,37620,NA,NA,NA,Land Forces Readiness Support,Management and Operational Headquarters,NA
16429,2017,2080A,,"Operation & Maintenance, Army Res",Army,4,Administration and Servicewide Activities,,120,421,,Y,U,2017,Total,NA,NA,NA,11027,NA,NA,NA,Logistics Operations,Servicewide Transportation,NA
16430,2017,2080A,,"Operation & Maintenance, Army Res",Army,4,Administration and Servicewide Activities,,130,431,,Y,U,2017,Total,NA,NA,NA,16749,NA,NA,NA,Servicewide Support,Administration,NA
16431,2017,2080A,,"Operation & Maintenance, Army Res",Army,4,Administration and Servicewide Activities,,140,432,,Y,U,2017,Total,NA,NA,NA,17825,NA,NA,NA,Servicewide Support,Servicewide Communications,NA
16432,2017,2080A,,"Operation & Maintenance, Army Res",Army,4,Administration and Servicewide Activities,,150,433,,Y,U,2017,Total,NA,NA,NA,6177,NA,NA,NA,Servicewide Support,Manpower Management,NA
16433,2017,2080A,,"Operation & Maintenance, Army Res",Army,4,Administration and Servicewide Activities,,160,434,,Y,U,2017,Total,NA,NA,NA,54475,NA,NA,NA,Servicewide Support,Recruiting and Advertising,NA
16434,2017,2080A,,"Operation & Maintenance, Army Res",Army,4,Administration and Servicewide Activities,,170,451,,Y,U,2017,Total,NA,NA,NA,0,NA,NA,NA,Closed Account Adjustments,Closed Account Adjustments,NA
16435,2017,2065A,,"Operation & Maintenance, ARNG",Army,1,Operating Forces,,10,111,,Y,U,2017,Total,NA,NA,NA,724400,NA,NA,NA,Land Forces,Maneuver Units,NA
16436,2017,2065A,,"Operation & Maintenance, ARNG",Army,1,Operating Forces,,20,112,,Y,U,2017,Total,NA,NA,NA,197999,NA,NA,NA,Land Forces,Modular Support Brigades,NA
16437,2017,2065A,,"Operation & Maintenance, ARNG",Army,1,Operating Forces,,30,113,,Y,U,2017,Total,NA,NA,NA,826978,NA,NA,NA,Land Forces,Echelons Above Brigade,NA
16438,2017,2065A,,"Operation & Maintenance, ARNG",Army,1,Operating Forces,,40,114,,Y,U,2017,Total,NA,NA,NA,90813,NA,NA,NA,Land Forces,Theater Level Assets,NA
16439,2017,2065A,,"Operation & Maintenance, ARNG",Army,1,Operating Forces,,50,115,,Y,U,2017,Total,NA,NA,NA,37138,NA,NA,NA,Land Forces,Land Forces Operations Support,NA
16440,2017,2065A,,"Operation & Maintenance, ARNG",Army,1,Operating Forces,,60,116,,Y,U,2017,Total,NA,NA,NA,920429,NA,NA,NA,Land Forces,Aviation Assets,NA
16441,2017,2065A,,"Operation & Maintenance, ARNG",Army,1,Operating Forces,,70,121,,Y,U,2017,Total,NA,NA,NA,708702,NA,NA,NA,Land Forces Readiness,Force Readiness Operations Support,NA
16442,2017,2065A,,"Operation & Maintenance, ARNG",Army,1,Operating Forces,,80,122,,Y,U,2017,Total,NA,NA,NA,61240,NA,NA,NA,Land Forces Readiness,Land Forces Systems Readiness,NA
16443,2017,2065A,,"Operation & Maintenance, ARNG",Army,1,Operating Forces,,90,123,,Y,U,2017,Total,NA,NA,NA,219948,NA,NA,NA,Land Forces Readiness,Land Forces Depot Maintenance,NA
16444,2017,2065A,,"Operation & Maintenance, ARNG",Army,1,Operating Forces,,100,131,,Y,U,2017,Total,NA,NA,NA,1058812,NA,NA,NA,Land Forces Readiness Support,Base Operations Support,NA
16445,2017,2065A,,"Operation & Maintenance, ARNG",Army,1,Operating Forces,,110,132,,Y,U,2017,Total,NA,NA,NA,676715,NA,NA,NA,Land Forces Readiness Support,"Facilities Sustainment, Restoration & Modernization",NA
16446,2017,2065A,,"Operation & Maintenance, ARNG",Army,1,Operating Forces,,120,133,,Y,U,2017,Total,NA,NA,NA,1022064,NA,NA,NA,Land Forces Readiness Support,Management and Operational Headquarters,NA
16447,2017,2065A,,"Operation & Maintenance, ARNG",Army,4,Administration and Servicewide Activities,,130,421,,Y,U,2017,Total,NA,NA,NA,6396,NA,NA,NA,Logistics Operations,Servicewide Transportation,NA
16448,2017,2065A,,"Operation & Maintenance, ARNG",Army,4,Administration and Servicewide Activities,,140,431,,Y,U,2017,Total,NA,NA,NA,68528,NA,NA,NA,Servicewide Support,Administration,NA
16449,2017,2065A,,"Operation & Maintenance, ARNG",Army,4,Administration and Servicewide Activities,,150,432,,Y,U,2017,Total,NA,NA,NA,76524,NA,NA,NA,Servicewide Support,Servicewide Communications,NA
16450,2017,2065A,,"Operation & Maintenance, ARNG",Army,4,Administration and Servicewide Activities,,160,433,,Y,U,2017,Total,NA,NA,NA,7712,NA,NA,NA,Servicewide Support,Manpower Management,NA
16451,2017,2065A,,"Operation & Maintenance, ARNG",Army,4,Administration and Servicewide Activities,,170,434,,Y,U,2017,Total,NA,NA,NA,245046,NA,NA,NA,Servicewide Support,Other Personnel Support,NA
16452,2017,2065A,,"Operation & Maintenance, ARNG",Army,4,Administration and Servicewide Activities,,180,437,,Y,U,2017,Total,NA,NA,NA,2961,NA,NA,NA,Servicewide Support,Real Estate Management,NA
16453,2017,2091A,,Afghanistan Security Forces Fund,Army,1,Ministry of Defense,,10,110,,Y,U,2017,Total,NA,NA,NA,2173341,NA,NA,NA,Defense Forces,Sustainment,NA
16454,2017,2091A,,Afghanistan Security Forces Fund,Army,1,Ministry of Defense,,20,120,,Y,U,2017,Total,NA,NA,NA,48262,NA,NA,NA,Defense Forces,Infrastructure,NA
16455,2017,2091A,,Afghanistan Security Forces Fund,Army,1,Ministry of Defense,,30,130,,Y,U,2017,Total,NA,NA,NA,821716,NA,NA,NA,Defense Forces,Equipment and Transportation,NA
16456,2017,2091A,,Afghanistan Security Forces Fund,Army,1,Ministry of Defense,,40,140,,Y,U,2017,Total,NA,NA,NA,289139,NA,NA,NA,Defense Forces,Training and Operations,NA
16457,2017,2091A,,Afghanistan Security Forces Fund,Army,2,Ministry of Interior,,50,210,,Y,U,2017,Total,NA,NA,NA,860441,NA,NA,NA,Interior Forces,Sustainment,NA
16458,2017,2091A,,Afghanistan Security Forces Fund,Army,2,Ministry of Interior,,60,220,,Y,U,2017,Total,NA,NA,NA,20837,NA,NA,NA,Interior Forces,Infrastructure,NA
16459,2017,2091A,,Afghanistan Security Forces Fund,Army,2,Ministry of Interior,,70,230,,Y,U,2017,Total,NA,NA,NA,8153,NA,NA,NA,Interior Forces,Equipment and Transportation,NA
16460,2017,2091A,,Afghanistan Security Forces Fund,Army,2,Ministry of Interior,,80,240,,Y,U,2017,Total,NA,NA,NA,41326,NA,NA,NA,Interior Forces,Training and Operations,NA
16461,2017,2091A,,Afghanistan Security Forces Fund,Army,4,Detainee Ops,,90,410,,Y,U,2017,Total,NA,NA,NA,0,NA,NA,NA,Related Activities,Sustainment,NA
16462,2017,2091A,,Afghanistan Security Forces Fund,Army,4,Detainee Ops,,100,440,,Y,U,2017,Total,NA,NA,NA,0,NA,NA,NA,Related Activities,Training and Operations,NA
16463,2017,2097A,,Iraq Train and Equip Fund,Army,1,Iraq Train and Equip Fund,,10,140,,Y,U,2017,Total,NA,NA,NA,919500,NA,NA,NA,Defense Forces,Iraq Train and Equip Fund,NA
16464,2017,2098A,,Syria Train and Equip Fund,Army,1,Syria Train and Equip Fund,,10,140,,Y,U,2017,Total,NA,NA,NA,250000,NA,NA,NA,Defense Forces,Syria Train and Equip Fund,NA
16465,2017,1804N,,"Operation & Maintenance, Navy",Navy,1,Operating Forces,,10,1A1A,,Y,U,2017,Total,NA,NA,NA,5022217,NA,NA,NA,Air Operations,Mission and Other Flight Operations,NA
16466,2017,1804N,,"Operation & Maintenance, Navy",Navy,1,Operating Forces,,20,1A2A,,Y,U,2017,Total,NA,NA,NA,1722473,NA,NA,NA,Air Operations,Fleet Air Training,NA
16467,2017,1804N,,"Operation & Maintenance, Navy",Navy,1,Operating Forces,,30,1A3A,,Y,U,2017,Total,NA,NA,NA,52670,NA,NA,NA,Air Operations,Aviation Technical Data & Engineering Services,NA
16468,2017,1804N,,"Operation & Maintenance, Navy",Navy,1,Operating Forces,,40,1A4A,,Y,U,2017,Total,NA,NA,NA,102187,NA,NA,NA,Air Operations,Air Operations and Safety Support,NA
