"","SourceFiscalYear","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","ConstructionProjectTitle","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","PBtype"
"132",2014,"2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MS","MISSISSIPPI","Airfield Operational Buildings","Camp Shelby","Deployment Processing Facility","U","2012","Base",NA,NA,50400
"133",2014,"2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MS","MISSISSIPPI","Enlisted Personnel Unaccompanied Personnel Housing","Camp Shelby","Operational Readiness Training Cmplx Ph1","U","2012","Base",NA,NA,108000
"134",2014,"2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NE","NEBRASKA","Training Buildings","Mead","Readiness Center","U","2012","Base",NA,NA,36400
"135",2014,"2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NE","NEBRASKA","Training Buildings","Grand Island","Readiness Center","U","2012","Base",NA,NA,88000
"136",2014,"2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NV","NEVADA","Tank and Automotive Maintenance Facilities","Las Vegas","Field Maintenance Shop","U","2012","Base",NA,NA,92000
"137",2014,"2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","Aircraft Maintenance Facilities","Lakehurst","Army Aviation Suport Facility","U","2012","Base",NA,NA,196000
"138",2014,"2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","Training Buildings","Santa FE","Readiness Center Add/Alt","U","2012","Base",NA,NA,20800
"139",2014,"2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Training Buildings","Greensboro","Readiness Center Add/Alt","U","2012","Base",NA,NA,14800
"140",2014,"2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","Training Facilities Other Than Buildings","Camp Gruber","Upgrade-Combined Arms Collective Training Fac","U","2012","Base",NA,NA,41444
"141",2014,"2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","Training Ranges","Camp Gruber","Live Fire Shoot House","U","2012","Base",NA,NA,12000
"142",2014,"2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","OR","OREGON","Training Buildings","The Dalles","Readiness Center","U","2012","Base",NA,NA,55200
"143",2014,"2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","Training Buildings","Allendale","Readiness Center Add/Alt","U","2012","Base",NA,NA,17200
"144",2014,"2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","UT","UTAH","Training Ranges","Camp Williams","Multi Purpose Machine Gun Range","U","2012","Base",NA,NA,26000
"145",2014,"2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Training Facilities Other Than Buildings","Fort Pickett","Combined Arms Collective Training Facility","U","2012","Base",NA,NA,44000
"146",2014,"2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","WV","WEST VIRGINIA","Training Buildings","Buckhannon","Readiness Center Ph1","U","2012","Base",NA,NA,40000
"147",2014,"2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","Aircraft Maintenance Facilities","Camp Williams","Tactical Unmanned Aircraft System Facility","U","2012","Base",NA,NA,28000
"148",2014,"2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","WY","WYOMING","Training Buildings","Cheyenne","Readiness Center","U","2012","Base",NA,NA,35600
"149",2014,"2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","PR","PUERTO RICO","Training Buildings","Fort Buchanan","Readiness Center","U","2012","Base",NA,NA,228000
"150",2014,"2085","A","MILCON, ARNG","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","Unspecified Minor Construction","U","2012","Base",NA,NA,35100
"151",2014,"2085","A","MILCON, ARNG","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","Planning and Design","U","2012","Base",NA,NA,62013
"152",2014,"2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Training Ranges","Fort Hunter Liggett","Automated Multipurpose Machine Gun (MPMG)","U","2012","Base",NA,NA,20800
"153",2014,"2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","CO","COLORADO","Training Buildings","Fort Collins","Army Reserve Center","U","2012","Base",NA,NA,54400
"154",2014,"2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","IL","ILLINOIS","Training Buildings","Homewood","Army Reserve Center","U","2012","Base",NA,NA,64000
"155",2014,"2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","IL","ILLINOIS","Training Buildings","Rockford","Army Reserve Center/Land","U","2012","Base",NA,NA,51200
"156",2014,"2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","IN","INDIANA","Training Buildings","Fort Benjamin Harrison","Army Reserve Center","U","2012","Base",NA,NA,228000
"157",2014,"2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","Training Buildings","Kansas City","Army Reserve Center/Land","U","2012","Base",NA,NA,52000
"158",2014,"2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","MA","MASSACHUSETTS","Training Buildings","Attleboro","Army Reserve Center/Land","U","2012","Base",NA,NA,88000
"159",2014,"2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","MN","MINNESOTA","Training Buildings","Saint Joseph","Army Reserve Center","U","2012","Base",NA,NA,47200
"160",2014,"2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","Training Buildings","St Charles","Army Reserve Center","U","2012","Base",NA,NA,76000
"161",2014,"2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","Training Buildings","Schenectady","Army Reserve Center","U","2012","Base",NA,NA,80000
"162",2014,"2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Training Buildings","Greensboro","Army Reserve Center/Land","U","2012","Base",NA,NA,76000
"163",2014,"2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","Training Buildings","Orangeburg","Army Reserve Center/Land","U","2012","Base",NA,NA,48000
"164",2014,"2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","Airfield Operational Buildings","Fort Mccoy","Container Loading Facility","U","2012","Base",NA,NA,21200
"165",2014,"2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","Training Ranges","Fort Mccoy","Modified Record Fire Known Distance Range","U","2012","Base",NA,NA,21600
"166",2014,"2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","Training Ranges","Fort Mccoy","Automated Record Fire Range","U","2012","Base",NA,NA,18400
"167",2014,"2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","Training Buildings","Fort Mccoy","NCOA Phase III - Billeting","U","2012","Base",NA,NA,48000
"168",2014,"2086","A","MILCON, Army R","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","Unspecified Minor Construction","U","2012","Base",NA,NA,8775
"169",2014,"2086","A","MILCON, Army R","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","Planning and Design","U","2012","Base",NA,NA,86772
"170",2014,"0720","A","Fam Hsg Con, Army","ARMY","01","FH NEWCONSTRUCT","GY","GERMANY","Fam Hsg Dewellings","Grafenwoehr","Family Housing New Construction    (26 units)","U","2012","Base",NA,NA,52000
"171",2014,"0720","A","Fam Hsg Con, Army","ARMY","01","FH NEWCONSTRUCT","GY","GERMANY","Fam Hsg Dewellings","Illesheim","Family Housing Replacement Construc(80 units)","U","2012","Base",NA,NA,164000
"172",2014,"0720","A","Fam Hsg Con, Army","ARMY","01","FH NEWCONSTRUCT","GY","GERMANY","Fam Hsg Dewellings","Vilseck","Family Housing New Construction    (22 units)","U","2012","Base",NA,NA,48000
"173",2014,"0720","A","Fam Hsg Con, Army","ARMY","03","CONSTRUCTION IMPROVEMENTS","ZU","WORLDWIDE UNSPECIFIED","FH Post Acquisition Construction Improvements","Unspecified Worldwide Locations","Construction Improvements         (276 units)","U","2012","Base",NA,NA,310623
"174",2014,"0720","A","Fam Hsg Con, Army","ARMY","04","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","Fam Hsg Dewellings","Unspecified Worldwide Locations","Family Housing P&D","U","2012","Base",NA,NA,23691
"175",2014,"0725","A","Fam Hsg O&M, Army","ARMY","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH Utilities Account","Unspecified Worldwide Locations","Utilities Account","U","2012","Base",NA,NA,254238
"176",2014,"0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Services Account","Unspecified Worldwide Locations","Services Account","U","2012","Base",NA,NA,38841
"177",2014,"0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","Management Account","U","2012","Base",NA,NA,138522
"178",2014,"0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Miscellaneous Account","Unspecified Worldwide Locations","Miscellaneous Account","U","2012","Base",NA,NA,1887
"179",2014,"0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","Furnishings Account","U","2012","Base",NA,NA,63156
"180",2014,"0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","Operations","U","2012","Base",NA,NA,13083
"181",2014,"0725","A","Fam Hsg O&M, Army","ARMY","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH Leasing Account","Unspecified Worldwide Locations","Leasing","U","2012","Base",NA,NA,587121
"182",2014,"0725","A","Fam Hsg O&M, Army","ARMY","08","Maintenance","ZU","WORLDWIDE UNSPECIFIED","FH Maintenance Of Real Property","Unspecified Worldwide Locations","Maintenance of Real Property","U","2012","Base",NA,NA,302577
"183",2014,"0725","A","Fam Hsg O&M, Army","ARMY","12","HOUSING PVT  SUPPORT","ZU","WORLDWIDE UNSPECIFIED","FH Privatization Support","Unspecified Worldwide Locations","Privatization Support Costs","U","2012","Base",NA,NA,68418
"184",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-121: Fort Gillem, GA","U","2012","Base",NA,NA,54864
"185",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-222: Fort Mcpherson, GA","U","2012","Base",NA,NA,42776
"186",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","Program Management Various Locations","U","2012","Base",NA,NA,293496
"187",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-223: Fort Monmouth, NJ","U","2012","Base",NA,NA,114724
"188",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-36: Red River Army Depot","U","2012","Base",NA,NA,708
"189",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-113: Fort Monroe, VA","U","2012","Base",NA,NA,54296
"190",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-233: RC Transformation In AL","U","2012","Base",NA,NA,1780
"191",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-247: RC Transformation In AZ","U","2012","Base",NA,NA,404
"192",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-228: RC Transformation In AR","U","2012","Base",NA,NA,744
"193",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-240: RC Transformation In CA","U","2012","Base",NA,NA,584
"194",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-236: RC Transformation In CT","U","2012","Base",NA,NA,212
"195",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-164: RC Transformation In DE","U","2012","Base",NA,NA,144
"196",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-143: RC Transformation In GA","U","2012","Base",NA,NA,124
"197",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-114: RC Transformation In HI","U","2012","Base",NA,NA,772
"198",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-245: RC Transformation In IL","U","2012","Base",NA,NA,272
"199",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-244: RC Transformation In IA","U","2012","Base",NA,NA,532
"200",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-178: RC Transformation In LA","U","2012","Base",NA,NA,192
"201",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-235: RC Transformation In MI","U","2012","Base",NA,NA,180
"202",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-251: RC Transformation In Mt","U","2012","Base",NA,NA,420
"203",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","Usa-76: Rc Transformation In Nj","U","2012","Base",NA,NA,164
"204",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","Usa-215: Rc Transformation In Nm","U","2012","Base",NA,NA,216
"205",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-242: RC Transformation In NY","U","2012","Base",NA,NA,1092
"206",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-171: Rc Transformation In Nc","U","2012","Base",NA,NA,216
"207",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-210: Rc Transformation In Nd","U","2012","Base",NA,NA,140
"208",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-248: Rc Transformation In Oh","U","2012","Base",NA,NA,540
"209",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-229 : Rc Transformation In Ok","U","2012","Base",NA,NA,676
"210",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-184: Rc Transformation In Or","U","2012","Base",NA,NA,612
"211",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-253: RC Transformation In PA","U","2012","Base",NA,NA,1336
"212",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-158: Rc Transformation In Ri","U","2012","Base",NA,NA,300
"213",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","Usa-238: Rc Transformation In Tn","U","2012","Base",NA,NA,444
"214",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","Usa-225: Rc Transformation In Tx","U","2012","Base",NA,NA,2064
"215",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","Usa-239: Rc Transformation In Vt","U","2012","Base",NA,NA,204
"216",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","Usa-232: Rc Transformation In Wa","U","2012","Base",NA,NA,688
"217",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","Usa-231: Rc Transformation In Wv","U","2012","Base",NA,NA,612
"218",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","Usa-200: Rc Transformation In Wi","U","2012","Base",NA,NA,344
"219",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-63: U.S. Army Garrison (Selfridge)","U","2012","Base",NA,NA,6436
"220",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-212: USAR Cmd & Cntrl - New England","U","2012","Base",NA,NA,96
"221",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-167: USAR Command and Control - NE","U","2012","Base",NA,NA,1892
"222",2014,"051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","USA-166: USAR Command and Control - NW","U","2012","Base",NA,NA,4000
