"SourceFiscalYear","AccountDSI","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","AGtitle","LineNumber","SAG","SAG.Title","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype","SpecialTotal","SpecialType","BudgetSubActivityTitle","BudgetLineItem","Var.16"
2012,"1804","N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting And Other Training & Education","460","3C4L","Civilian Education And Training","Y","U",2010,"Total",101259,,,,,,,,,
2012,"1804","N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting And Other Training & Education","470","3C5L","Junior ROTC","Y","U",2010,"Total",52648,,,,,,,,,
2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","480","4A1M","Administration","Y","U",2010,"Total",824816,,,,,,,,,
2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","490","4A2M","External Relations","Y","U",2010,"Total",11337,,,,,,,,,
2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","500","4A3M","Civilian Manpower And Personnel Management","Y","U",2010,"Total",118736,,,,,,,,,
2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","510","4A4M","Military Manpower And Personnel Management","Y","U",2010,"Total",211558,,,,,,,,,
2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","520","4A5M","Other Personnel Support","Y","U",2010,"Total",296941,,,,,,,,,
2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","530","4A6M","Servicewide Communications","Y","U",2010,"Total",435024,,,,,,,,,
2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","540","4A8M","Medical Activities","Y","U",2010,"Total",21548,,,,,,,,,
2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations And Technical Support","550","4B1N","Servicewide Transportation","Y","U",2010,"Total",423768,,,,,,,,,
2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations And Technical Support","560","4B2E","Environmental Programs","Y","U",2010,"Total",285681,,,,,,,,,
2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations And Technical Support","570","4B2N","Planning, Engineering And Design","Y","U",2010,"Total",247959,,,,,,,,,
2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations And Technical Support","580","4B3N","Acquisition And Program Management","Y","U",2010,"Total",783833,,,,,,,,,
2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations And Technical Support","590","4B5N","Hull, Mechanical And Electrical Support","Y","U",2010,"Total",59188,,,,,,,,,
2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations And Technical Support","600","4B6N","Combat/Weapons Systems","Y","U",2010,"Total",16341,,,,,,,,,
2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations And Technical Support","610","4B7N","Space And Electronic Warfare Systems","Y","U",2010,"Total",70103,,,,,,,,,
2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Investigations And Security Programs","620","4C1P","Naval Investigative Service","Y","U",2010,"Total",559411,,,,,,,,,
2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Support Of Other Nations","680","4D1Q","International Headquarters And Agencies","Y","U",2010,"Total",4885,,,,,,,,,
2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Cancelled Accounts","690","4EMM","Cancelled Account Adjustments","Y","U",2010,"Total",3553,,,,,,,,,
2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Cancelled Accounts","700","4EPJ","Judgement Fund","Y","U",2010,"Total",400,,,,,,,,,
2012,"1804","N","Operation & Maintenance, Navy","","04","Admin & Srvwd Activities","","","9999","Classified Programs","Y","U",2010,"Total",632020,,,,,,,,,
2012,"1804","N","Operation & Maintenance, Navy","NAVY","20","Undistributed","Undistributed","710","CR11","Adj to Match Continuing Resolution","Y","U",2010,"Total",0,,,,,,,,,
2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Expeditionary Forces","010","1A1A","Operational Forces","Y","U",2010,"Total",2737312,,,,,,,,,
2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Expeditionary Forces","020","1A2A","Field Logistics","Y","U",2010,"Total",1752177,,,,,,,,,
2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Expeditionary Forces","030","1A3A","Depot Maintenance","Y","U",2010,"Total",499991,,,,,,,,,
2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","USMC Prepositioning","040","1B1B","Maritime Prepositioning","Y","U",2010,"Total",71124,,,,,,,,,
2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","USMC Prepositioning","050","1B2B","Norway Prepositioning","Y","U",2010,"Total",5551,,,,,,,,,
2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Base Support","060","BSM1","Sustainment, Restoration, & Modernization","Y","U",2010,"Total",728248,,,,,,,,,
2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Base Support","070","BSS1","Base Operating Support","Y","U",2010,"Total",2535828,,,,,,,,,
2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Accession Training","080","3A1C","Recruit Training","Y","U",2010,"Total",16921,,,,,,,,,
2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Accession Training","090","3A2C","Officer Acquisition","Y","U",2010,"Total",536,,,,,,,,,
2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Basic Skills And Advanced Training","100","3B1D","Specialized Skill Training","Y","U",2010,"Total",86815,,,,,,,,,
2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Basic Skills And Advanced Training","110","3B2D","Flight Training","Y","U",2010,"Total",368,,,,,,,,,
2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Basic Skills And Advanced Training","120","3B3D","Professional Development Education","Y","U",2010,"Total",28678,,,,,,,,,
2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Basic Skills And Advanced Training","130","3B4D","Training Support","Y","U",2010,"Total",574356,,,,,,,,,
2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Recruiting And Other Training & Education","140","3C1F","Recruiting And Advertising","Y","U",2010,"Total",240319,,,,,,,,,
2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Recruiting And Other Training & Education","150","3C2F","Off-Duty And Voluntary Education","Y","U",2010,"Total",53162,,,,,,,,,
2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Recruiting And Other Training & Education","160","3C3F","Junior ROTC","Y","U",2010,"Total",19241,,,,,,,,,
2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","Servicewide Support","170","4A2G","Special Support","Y","U",2010,"Total",343190,,,,,,,,,
2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","Servicewide Support","180","4A3G","Servicewide Transportation","Y","U",2010,"Total",549611,,,,,,,,,
2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","Servicewide Support","190","4A4G","Administration","Y","U",2010,"Total",83906,,,,,,,,,
2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","Servicewide Support","200","4B3N","Acquisition & Program Management","Y","U",2010,"Total",0,,,,,,,,,
2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","20","Undistributed","Undistributed","210","CR11","Adj to Match Continuing Resolution","Y","U",2010,"Total",0,,,,,,,,,
2012,"1806","N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","010","1A1A","Mission And Other Flight Operations","Y","U",2010,"Total",609104,,,,,,,,,
2012,"1806","N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","020","1A3A","Intermediate Maintenance","Y","U",2010,"Total",16715,,,,,,,,,
2012,"1806","N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","030","1A4A","Air Operations And Safety Support","Y","U",2010,"Total",2304,,,,,,,,,
2012,"1806","N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","040","1A5A","Aircraft Depot Maintenance","Y","U",2010,"Total",156315,,,,,,,,,
2012,"1806","N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","050","1A6A","Aircraft Depot Operations Support","Y","U",2010,"Total",305,,,,,,,,,
2012,"1806","N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Ship Operations","060","1B1B","Mission And Other Ship Operations","Y","U",2010,"Total",78431,,,,,,,,,
2012,"1806","N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Ship Operations","070","1B2B","Ship Operations Support & Training","Y","U",2010,"Total",588,,,,,,,,,
2012,"1806","N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Ship Operations","080","1B4B","Ship Depot Maintenance","Y","U",2010,"Total",59442,,,,,,,,,
2012,"1806","N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Combat Operations/Support","090","1C1C","Combat Communications","Y","U",2010,"Total",18365,,,,,,,,,
2012,"1806","N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Combat Operations/Support","100","1C6C","Combat Support Forces","Y","U",2010,"Total",157013,,,,,,,,,
2012,"1806","N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Weapons Support","110","1D4D","Weapons Maintenance","Y","U",2010,"Total",5487,,,,,,,,,
2012,"1806","N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Base Support","120","BSIT","Enterprise Information","Y","U",2010,"Total",75892,,,,,,,,,
2012,"1806","N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Base Support","130","BSMR","Sustainment, Restoration And Modernization","Y","U",2010,"Total",93424,,,,,,,,,
2012,"1806","N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Base Support","140","BSSR","Base Operating Support","Y","U",2010,"Total",115511,,,,,,,,,
2012,"1806","N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Servicewide Support","150","4A1M","Administration","Y","U",2010,"Total",2205,,,,,,,,,
2012,"1806","N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Servicewide Support","160","4A4M","Military Manpower And Personnel Management","Y","U",2010,"Total",15422,,,,,,,,,
2012,"1806","N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Servicewide Support","170","4A6M","Servicewide Communications","Y","U",2010,"Total",1955,,,,,,,,,
2012,"1806","N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Logistics Operations And Technical Support","180","4B3N","Acquisition And Program Management","Y","U",2010,"Total",3578,,,,,,,,,
2012,"1806","N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Cancelled Accounts","190","4EMM","Cancelled Account Adjustments","Y","U",2010,"Total",27,,,,,,,,,
2012,"1806","N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Cancelled Accounts","200","4EPJ","Judgment Fund","Y","U",2010,"Total",25,,,,,,,,,
2012,"1806","N","Operation & Maintenance, Navy Res","NAVY","20","Undistributed","Undistributed","210","CR11","Adj to Match Continuing Resolution","Y","U",2010,"Total",0,,,,,,,,,
2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Expeditionary Forces","010","1A1A","Operating Forces","Y","U",2010,"Total",122399,,,,,,,,,
2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Expeditionary Forces","020","1A3A","Depot Maintenance","Y","U",2010,"Total",13286,,,,,,,,,
2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Expeditionary Forces","030","1A5A","Training Support","Y","U",2010,"Total",23452,,,,,,,,,
2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Base Support","040","BSM1","Sustainment, Restoration And Modernization","Y","U",2010,"Total",25426,,,,,,,,,
2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Base Support","050","BSS1","Base Operating Support","Y","U",2010,"Total",105707,,,,,,,,,
2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","Servicewide Support","060","4A2G","Special Support","Y","U",2010,"Total",848,,,,,,,,,
2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","Servicewide Support","070","4A3G","Servicewide Transportation","Y","U",2010,"Total",142,,,,,,,,,
2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","Servicewide Support","080","4A4G","Administration","Y","U",2010,"Total",9575,,,,,,,,,
2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","Servicewide Support","090","4A6G","Recruiting And Advertising","Y","U",2010,"Total",8742,,,,,,,,,
2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","20","Undistributed","Undistributed","100","CR11","Adj to Match Continuing Resolution","Y","U",2010,"Total",0,,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","010","011A","Primary Combat Forces","Y","U",2010,"Total",5371698,,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","020","011C","Combat Enhancement Forces","Y","U",2010,"Total",4442810,,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","030","011D","Air Operations Training (OJT, Maintain Skills)","Y","U",2010,"Total",1399962,,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","040","011G","Mission Support Operations","Y","U",2010,"Total",21,,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","050","011M","Depot Maintenance","Y","U",2010,"Total",2787421,,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","060","011R","Facilities Sustainment, Restoration & Modernization","Y","U",2010,"Total",1907995,,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","070","011Z","Base Support","Y","U",2010,"Total",5433071,,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Combat Related Operations","080","012A","Global C3I And Early Warning","Y","U",2010,"Total",1442016,,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Combat Related Operations","090","012C","Other Combat Ops Spt Programs","Y","U",2010,"Total",1259828,,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Combat Related Operations","100","012F","Tactical Intel And Other Special Activities","Y","U",2010,"Total",529120,,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Space Operations","110","013A","Launch Facilities","Y","U",2010,"Total",332009,,,,,,,,,
