"","ContractingCustomer","ContractingSubCustomer","Contracting.Agency.ID","MajorCommandCode","MajorCommandName","ContractingOfficeID","ContractingOfficeCode","ContractingOfficeName","Total","OCO","MinOfTotalFiscalYear","MaxOfTotalFiscalYear","MinOfOCOfiscalYear","MaxOfOCOfiscalYear","OCOrate"
"2037","Other Agencies","EPA","Uncategorized","Uncategorized","Uncategorized","WCO00",NA,NA,9.56220034486596,0.00216615375708725,2000,2010,2005,2010,0.00022653298184139
"2038","Other Agencies","HUD","Uncategorized","Uncategorized","Uncategorized","DU209",NA,NA,0.0179556152174733,0,2000,2008,NA,NA,0
"2039","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","",NA,NA,0.0138408147482804,0,2000,2006,NA,NA,0
"2040","Defense","Army","2100","USAMRMC","U.S. ARMY MEDICAL RESEARCH AND MATERIEL COMMAND","MD17",NA,NA,1.69075880664357,0,2000,2003,NA,NA,0
"2041","Defense","Army","2100","MEDCOM","U.S. ARMY MEDICAL COMMAND","DA09",NA,NA,0.594994485212822,0,2000,2003,NA,NA,0
"2042","Defense","Army","2100","AMC (ARMY)","ARMY MATERIAL COMMAND","AE30",NA,NA,5.76679279307692,0,2000,2003,NA,NA,0
"2043","Defense","Army","2100","ATEC","U.S. ARMY TEST AND EVALUATION COMMAND","TM01",NA,NA,0.481205408448766,0,2000,2003,NA,NA,0
"2044","Defense","DLA","Uncategorized","Uncategorized","Uncategorized","0300",NA,NA,0.0579573355114026,0,2000,2004,NA,NA,0
"2045","Defense","DLA","Uncategorized","Uncategorized","Uncategorized","SP0100",NA,NA,0.0383987117771317,0,2000,2014,NA,NA,0
"2046","Defense","DLA","97AS","DCMDNE","DEFENSE CONTRACT MANAGEMENT DISTRICT NORTHEAST","08BP","08BP","DEF CONTRACT MGMT DISTRICT NE",0.025566832942198,0,2000,2001,NA,NA,0
"2047","Defense","Navy","Uncategorized","Uncategorized","Uncategorized","M67386",NA,NA,0.000131993281161969,0,2000,2004,NA,NA,0
"2048","Defense","Navy","Uncategorized","Uncategorized","Uncategorized","N00203",NA,NA,0.0074343954525048,0,2000,2016,NA,NA,0
"2049","Defense","Navy","1700","NAVAIR","U.S. NAVY NAVAL AIR SYSTEMS COMMAND","A8109",NA,NA,0.358550785023111,0,2000,2004,NA,NA,0
"2050","Defense","Navy","1700","NAVAIR","U.S. NAVY NAVAL AIR SYSTEMS COMMAND","A8117",NA,NA,0.000327028711528919,0,2000,2000,NA,NA,0
"2051","Defense","Navy","1700","NAVAIR","U.S. NAVY NAVAL AIR SYSTEMS COMMAND","A8451",NA,NA,0.861906996980968,0,2000,2004,NA,NA,0
"2052","Defense","Navy","1700","NAVAIR","U.S. NAVY NAVAL AIR SYSTEMS COMMAND","A8453",NA,NA,0.0821009894170356,0,2000,2004,NA,NA,0
"2053","Defense","Navy","1700","NAVAIR","U.S. NAVY NAVAL AIR SYSTEMS COMMAND","A8456",NA,NA,0.0179871319346975,0,2000,2001,NA,NA,0
"2054","Defense","Navy","1700","NAVAIR","U.S. NAVY NAVAL AIR SYSTEMS COMMAND","AA424",NA,NA,0.302026449008665,0,2000,2003,NA,NA,0
"2055","Defense","Navy","1700","NAVAIR","U.S. NAVY NAVAL AIR SYSTEMS COMMAND","AA4J0",NA,NA,0.495563179562107,0,2000,2001,NA,NA,0
"2056","Defense","Navy","1700","NAVAIR","U.S. NAVY NAVAL AIR SYSTEMS COMMAND","AC5G3",NA,NA,0.0294943201270213,0,2000,2002,NA,NA,0
"2057","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","40804",NA,NA,0.0155798901154517,0,2000,2006,NA,NA,0
"2058","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","50802",NA,NA,0.038532340166543,0,2000,2013,NA,NA,0
"2059","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","51002",NA,NA,0.125484802030147,2.13638253663227e-05,2000,2016,2012,2012,0.00017025030139658
"2060","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","51502",NA,NA,0.116223876009921,-9.90155147975365e-06,2000,2016,2011,2015,-8.51937813441056e-05
"2061","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","51806",NA,NA,0.00394495549087582,0,2000,2015,NA,NA,0
"2062","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","BUTNC",NA,NA,0.046798656697502,0,2000,2016,NA,NA,0
"2063","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","ESTSC",NA,NA,0.0168654808118934,0,2000,2010,NA,NA,0
"2064","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","FTWTX",NA,NA,0.00046196421514887,0,2000,2003,NA,NA,0
"2065","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","HQ003",NA,NA,0.260619164375613,-0.000829199999824873,2000,2016,2009,2009,-0.00318165397318902
"2066","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","LEAA5",NA,NA,1.15085753627179,8.61024449901152e-05,2000,2012,2004,2011,7.4815902295817e-05
"2067","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","MEMTN",NA,NA,0.0224879446086258,0,2000,2015,NA,NA,0
"2068","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","MS002",NA,NA,0.000895671730118299,0,2000,2016,NA,NA,0
"2069","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","MS051",NA,NA,0.00167959637618514,0,2000,2016,NA,NA,0
"2070","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","MS079",NA,NA,0.00756384337167197,-2.30411955938611e-06,2000,2016,2014,2016,-0.000304622854568284
"2071","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","SCHPA",NA,NA,0.238719374727899,0,2000,2016,NA,NA,0
"2072","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","SEATX",NA,NA,0.0262607222134643,0,2000,2016,NA,NA,0
"2073","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","TRVTX",NA,NA,0.179259420189126,0,2000,2010,NA,NA,0
"2074","Other Agencies","Labor","Uncategorized","Uncategorized","Uncategorized","ETATP",NA,NA,5.01121283319921,0.000179085861814699,2000,2016,2010,2010,3.57370296923447e-05
"2075","Other Agencies","Labor","Uncategorized","Uncategorized","Uncategorized","JC004",NA,NA,2.68369783679219,0,2000,2016,NA,NA,0
"2076","Other Agencies","Labor","Uncategorized","Uncategorized","Uncategorized","JC010",NA,NA,0.309168434159348,0,2000,2006,NA,NA,0
"2077","Other Agencies","SMALL BUSINESS ADMINISTRATION","Uncategorized","Uncategorized","Uncategorized","00011",NA,NA,1.1765541512829,0.000212155042935471,2000,2016,2010,2016,0.00018031897869226
"2078","Other Agencies","SMITHSONIAN INSTITUTION","Uncategorized","Uncategorized","Uncategorized","10000",NA,NA,3.61026608698237,0.00114298548725985,2000,2016,2004,2016,0.000316593142921277
"2079","Other Agencies","Transportation","Uncategorized","Uncategorized","Uncategorized","",NA,NA,0.00198863886784492,0,2000,2006,NA,NA,0
"2080","Other Agencies","Transportation","Uncategorized","Uncategorized","Uncategorized","00033",NA,NA,0.0026369394623152,0,2000,2003,NA,NA,0
"2081","Other Agencies","Transportation","Uncategorized","Uncategorized","Uncategorized","00039",NA,NA,0.0238739151409664,0,2000,2005,NA,NA,0
"2082","Other Agencies","Transportation","Uncategorized","Uncategorized","Uncategorized","00045",NA,NA,0.0174234915812155,0,2000,2003,NA,NA,0
"2083","Other Agencies","Transportation","Uncategorized","Uncategorized","Uncategorized","00046",NA,NA,0.000779917820379078,0,2000,2002,NA,NA,0
"2084","Other Agencies","Transportation","Uncategorized","Uncategorized","Uncategorized","00049",NA,NA,9.01681304507788e-05,0,2000,2000,NA,NA,0
"2085","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","00005",NA,NA,0.595810848515409,0.000904356465546219,2000,2016,2010,2016,0.00151785834010847
"2086","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","00009",NA,NA,1.78444408143697,0.00915649915582549,2000,2016,2010,2014,0.00513128948734104
"2087","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","00038",NA,NA,0.000444573276714918,0,2000,2003,NA,NA,0
"2088","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","00042",NA,NA,0.00160466314906888,0,2000,2013,NA,NA,0
"2089","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","00050",NA,NA,0.0109691191827474,0,2000,2007,NA,NA,0
"2090","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","00079",NA,NA,0.0026592161781664,0,2000,2009,NA,NA,0
"2091","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","00081",NA,NA,1.27268050386911,3.4877765070497e-05,2000,2016,2008,2014,2.74049653188402e-05
"2092","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","12000",NA,NA,0.971187335154025,0.000349920388566818,2000,2016,2006,2012,0.000360301638932845
"2093","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","14400",NA,NA,0.0221986985642534,0,2000,2003,NA,NA,0
"2094","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","14900",NA,NA,0.0161654739222955,0,2000,2003,NA,NA,0
"2095","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","15000",NA,NA,0.00621445418341385,0,2000,2003,NA,NA,0
"2096","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","20000",NA,NA,4.2097090866246,0.00149445400552729,2000,2016,2008,2014,0.000355001729282335
"2097","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","51400",NA,NA,0.00393976504742648,0,2000,2003,NA,NA,0
"2098","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","65400",NA,NA,1.38720200693506e-06,0,2000,2000,NA,NA,0
"2099","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","81300",NA,NA,0.00632345745619551,0,2000,2003,NA,NA,0
"2100","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","86000",NA,NA,0.0539773118304439,2.23297603031118e-05,2000,2016,2013,2015,0.0004136878911876
"2101","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","AZ010",NA,NA,0.000599410762613793,0,2000,2005,NA,NA,0
"2102","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","AZ950",NA,NA,0.00972645478013326,0,2000,2005,NA,NA,0
"2103","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","ID040",NA,NA,0.00291668490144616,0,2000,2004,NA,NA,0
"2104","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","NV020",NA,NA,0.0108113352673835,0,2000,2015,NA,NA,0
"2105","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","OR030",NA,NA,0.0221079349767797,1.47556906127609e-05,2000,2016,2010,2013,0.000667438665269237
"2106","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","OR080",NA,NA,0.0307142415220873,4.39836511216981e-06,2000,2016,2012,2013,0.000143202791089822
"2107","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","10020",NA,NA,0.0402499258341568,4.123827e-05,2000,2016,2015,2015,0.00102455517980121
"2108","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","10303",NA,NA,0.124630866315653,1.83906471062588e-05,2000,2016,2012,2014,0.000147560934541534
"2109","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","10407",NA,NA,0.0382856083385002,0,2000,2007,NA,NA,0
"2110","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","10802",NA,NA,0.00776571031990437,0,2000,2008,NA,NA,0
"2111","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","11003",NA,NA,0.0638175688854382,1.23788393770906e-05,2000,2016,2010,2012,0.000193972280569202
"2112","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","20403",NA,NA,0.102707683826772,1.65815913102655e-06,2000,2016,2011,2013,1.61444506315927e-05
"2113","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","21452",NA,NA,0.00147109904462996,0,2000,2016,NA,NA,0
"2114","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","AC43",NA,NA,0.00552648180977864,0,2000,2002,NA,NA,0
"2115","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","AC460",NA,NA,0.000115506559904629,0,2002,2002,NA,NA,0
"2116","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA3089",NA,NA,0.0493098028196215,0.000434504332071556,2002,2016,2016,2016,0.00881172317117148
"2117","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA4897",NA,NA,0.0796487836206359,5.871491e-05,2000,2016,2015,2015,0.000737172714145352
"2118","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA5270",NA,NA,0.192075647343296,-1.65706850087525e-05,2001,2016,2016,2016,-8.62716603481531e-05
"2119","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA6656",NA,NA,0.0284229639857433,0,2002,2016,NA,NA,0
"2120","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8104",NA,NA,3.18275185515646e-05,0,2002,2004,NA,NA,0
"2121","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8201",NA,NA,0.277433536097714,0.00070184217759106,2002,2016,2015,2016,0.00252976690368055
"2122","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","JA03",NA,NA,0.316175190488314,0,2000,2002,NA,NA,0
"2123","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","RC030",NA,NA,0.000308515427285767,0,2002,2002,NA,NA,0
"2124","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GD60",NA,NA,8.58434573020435,0,2000,2004,NA,NA,0
"2125","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GD80",NA,NA,0.62358513078191,0,2000,2004,NA,NA,0
"2126","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GE39",NA,NA,0.440087240526469,0,2000,2004,NA,NA,0
"2127","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GE500",NA,NA,0,0,2002,2003,NA,NA,0
"2128","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GM20",NA,NA,0.391283679114256,0,2000,2004,NA,NA,0
"2129","GSA","GSA","Uncategorized","Uncategorized","Uncategorized","UL000",NA,NA,0.0437015618429078,0,2000,2006,NA,NA,0
"2130","GSA","GSA","Uncategorized","Uncategorized","Uncategorized","WD000",NA,NA,0.0389637864186811,2.034885e-05,2000,2016,2015,2015,0.00052225032191029
"2131","HHS","HHS","Uncategorized","Uncategorized","Uncategorized","00205",NA,NA,0.0230313245139051,0,2000,2005,NA,NA,0
"2132","HHS","HHS","Uncategorized","Uncategorized","Uncategorized","00244",NA,NA,0.476530347141859,0.00147455639930978,2000,2016,2010,2016,0.00309435990415698
"2133","HHS","HHS","Uncategorized","Uncategorized","Uncategorized","00263",NA,NA,7.97682598707878,0.00451174985712227,2000,2016,2007,2016,0.000565607155581757
"2134","HHS","HHS","Uncategorized","Uncategorized","Uncategorized","00267",NA,NA,1.4421798469923,0.000232767592451399,2000,2016,2008,2014,0.000161399837154042
"2135","HHS","HHS","Uncategorized","Uncategorized","Uncategorized","00276",NA,NA,7.11233069077583,0.00746789414224153,2000,2016,2011,2016,0.00104999253647287
"2136","HHS","HHS","Uncategorized","Uncategorized","Uncategorized","00290",NA,NA,3.23240856898373,6.1349888392483e-05,2000,2016,2010,2016,1.8979620639903e-05
"2137","NASA","NASA","Uncategorized","Uncategorized","Uncategorized","DFRC0",NA,NA,2.24617052246377,8.70123738367916e-05,2000,2016,2011,2016,3.87380980057337e-05
"2138","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","00356",NA,NA,0.0043887859408764,0,2000,2002,NA,NA,0
"2139","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","004M3",NA,NA,0.0280159595441116,0,2000,2004,NA,NA,0
"2140","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","005G2",NA,NA,0.0158716378587398,0,2000,2005,NA,NA,0
"2141","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","00M00",NA,NA,0.00764241321352599,0,2000,2002,NA,NA,0
"2142","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","0267",NA,NA,0.00563454779273528,3.9e-06,2001,2015,2015,2015,0.000692158473662845
"2143","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","03516",NA,NA,0.000421274055727028,0,2000,2002,NA,NA,0
"2144","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","03A75",NA,NA,0.00173634540503231,0,2000,2002,NA,NA,0
"2145","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GU720",NA,NA,0.0608076119205731,0,2001,2002,NA,NA,0
"2146","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GW050",NA,NA,0,0,2001,2001,NA,NA,0
"2147","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GY04",NA,NA,1.51609625483646,0,2000,2004,NA,NA,0
"2148","Defense","Air Force","5700","ACC","U.S. AIR FORCE AIR COMBAT COMMAND","AC210",NA,NA,0.000100913190741603,0,2001,2001,NA,NA,0
"2149","Defense","Air Force","5700","AMC (AIR FORCE)","U.S. AIR FORCE AIR MOBILITY COMMAND","QA070",NA,NA,7.30953239455379e-05,0,2001,2002,NA,NA,0
"2150","Defense","Army","Uncategorized","Uncategorized","Uncategorized","CW330",NA,NA,0,0,2001,2001,NA,NA,0
"2151","Defense","Army","Uncategorized","Uncategorized","Uncategorized","DA080",NA,NA,0,0,2001,2001,NA,NA,0
"2152","Defense","Army","Uncategorized","Uncategorized","Uncategorized","KF230",NA,NA,0,0,2001,2002,NA,NA,0
"2153","Defense","Army","Uncategorized","Uncategorized","Uncategorized","PC490",NA,NA,0,0,2001,2002,NA,NA,0
"2154","Defense","Army","Uncategorized","Uncategorized","Uncategorized","W912L2",NA,NA,0.0184304529911916,0,2001,2016,NA,NA,0
"2155","Defense","Army","Uncategorized","Uncategorized","Uncategorized","W91QVN",NA,NA,0.639842084257765,0,2001,2016,2016,2016,0
"2156","Defense","Army","Uncategorized","Uncategorized","Uncategorized","W91ZLK",NA,NA,0.226322372120506,0,2001,2016,NA,NA,0
"2157","Defense","Army","2100","TRADOC","U.S. ARMY TRAINING & DOCTRINE COMMAND","BT51",NA,NA,0.250490257257959,0,2000,2002,NA,NA,0
"2158","Other Agencies","Transportation","Uncategorized","Uncategorized","Uncategorized","00087",NA,NA,0.0553819027127792,0,2000,2005,NA,NA,0
"2159","Other Agencies","Transportation","Uncategorized","Uncategorized","Uncategorized","00094",NA,NA,1.96537427204309,0.00191860529753793,2000,2016,2011,2016,0.000976203527658604
"2160","Other Agencies","Treasury","Uncategorized","Uncategorized","Uncategorized","AA001",NA,NA,2.26928573915181,0.00142819820947332,2000,2016,2006,2015,0.000629360236497649
"2161","Other Agencies","Treasury","Uncategorized","Uncategorized","Uncategorized","MT002",NA,NA,0.0561187702415115,0,2000,2011,NA,NA,0
"2162","Other Agencies","Treasury","Uncategorized","Uncategorized","Uncategorized","SS001",NA,NA,0.324084578906045,0,2000,2003,NA,NA,0
"2163","Other Agencies","VA","Uncategorized","Uncategorized","Uncategorized","00255",NA,NA,4.29395681828211,0.00356528977829366,2000,2016,2005,2016,0.000830304059676136
"2164","Other Agencies","VA","Uncategorized","Uncategorized","Uncategorized","00261",NA,NA,5.01893635043717,0.00598942673822271,2000,2016,2004,2016,0.00119336574923908
"2165","Other Agencies","VA","Uncategorized","Uncategorized","Uncategorized","00262",NA,NA,6.42700595783757,0.0046166737016559,2000,2016,2005,2015,0.000718324167107078
"2166","Other Agencies","VA","Uncategorized","Uncategorized","Uncategorized","00438",NA,NA,0.337614033365581,6.0946062852796e-05,2000,2016,2010,2015,0.000180519933502886
"2167","Other Agencies","VA","Uncategorized","Uncategorized","Uncategorized","00503",NA,NA,0.292740418154112,3.7074346964863e-06,2000,2015,2011,2011,1.26645808592599e-05
"2168","Other Agencies","VA","Uncategorized","Uncategorized","Uncategorized","00506",NA,NA,0.925829880020583,0.000181328443508172,2000,2016,2010,2012,0.000195855034948905
"2169","Other Agencies","VA","Uncategorized","Uncategorized","Uncategorized","00508",NA,NA,0.403552688905971,0.00061746358632932,2000,2016,2011,2016,0.00153006931512031
