"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","AGtitle","LineNumber","LineNumber","SAG","SAG.Title","IncludeInTOA","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"143",2014,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Mobilization Preparation","340","340","2C1H","Expeditionary Health Services Systems","Y","Y","U",2012,"Total",95218,NA,NA,NA,NA
"144",2014,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Mobilization Preparation","350","350","2C2H","Industrial Readiness","Y","Y","U",2012,"Total",2670,NA,NA,NA,NA
"145",2014,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Mobilization Preparation","360","360","2C3H","Coast Guard Support","Y","Y","U",2012,"Total",25076,NA,NA,NA,NA
"146",2014,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Accession Training","370","370","3A1J","Officer Acquisition","Y","Y","U",2012,"Total",145945,NA,NA,NA,NA
"147",2014,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Accession Training","380","380","3A2J","Recruit Training","Y","Y","U",2012,"Total",12694,NA,NA,NA,NA
"148",2014,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Accession Training","390","390","3A3J","Reserve Officers Training Corps","Y","Y","U",2012,"Total",130680,NA,NA,NA,NA
"149",2014,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skills and Advanced Training","400","400","3B1K","Specialized Skill Training","Y","Y","U",2012,"Total",642350,NA,NA,NA,NA
"150",2014,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skills and Advanced Training","410","410","3B2K","Flight Training","Y","Y","U",2012,"Total",8713,NA,NA,NA,NA
"151",2014,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skills and Advanced Training","420","420","3B3K","Professional Development Education","Y","Y","U",2012,"Total",183815,NA,NA,NA,NA
"152",2014,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skills and Advanced Training","430","430","3B4K","Training Support","Y","Y","U",2012,"Total",183408,NA,NA,NA,NA
"153",2014,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","440","440","3C1L","Recruiting and Advertising","Y","Y","U",2012,"Total",270209,NA,NA,NA,NA
"154",2014,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","450","450","3C3L","Off-Duty and Voluntary Education","Y","Y","U",2012,"Total",131966,NA,NA,NA,NA
"155",2014,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","460","460","3C4L","Civilian Education and Training","Y","Y","U",2012,"Total",74064,NA,NA,NA,NA
"156",2014,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","470","470","3C5L","Junior ROTC","Y","Y","U",2012,"Total",53291,NA,NA,NA,NA
"157",2014,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","480","480","4A1M","Administration","Y","Y","U",2012,"Total",853421,NA,NA,NA,NA
"158",2014,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","490","490","4A2M","External Relations","Y","Y","U",2012,"Total",15383,NA,NA,NA,NA
"159",2014,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","500","500","4A3M","Civilian Manpower and Personnel Management","Y","Y","U",2012,"Total",122838,NA,NA,NA,NA
"160",2014,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","510","510","4A4M","Military Manpower and Personnel Management","Y","Y","U",2012,"Total",225062,NA,NA,NA,NA
"161",2014,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","520","520","4A5M","Other Personnel Support","Y","Y","U",2012,"Total",267248,NA,NA,NA,NA
"162",2014,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","530","530","4A6M","Servicewide Communications","Y","Y","U",2012,"Total",553136,NA,NA,NA,NA
"163",2014,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","540","540","4A8M","Medical Activities","Y","Y","U",2012,"Total",23981,NA,NA,NA,NA
"164",2014,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","550","550","4B1N","Servicewide Transportation","Y","Y","U",2012,"Total",468505,NA,NA,NA,NA
"165",2014,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","560","560","4B2E","Environmental Programs","Y","Y","U",2012,"Total",308062,NA,NA,NA,NA
"166",2014,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","570","570","4B2N","Planning, Engineering and Design","Y","Y","U",2012,"Total",287074,NA,NA,NA,NA
"167",2014,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","580","580","4B3N","Acquisition and Program Management","Y","Y","U",2012,"Total",884049,NA,NA,NA,NA
"168",2014,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","590","590","4B5N","Hull, Mechanical and Electrical Support","Y","Y","U",2012,"Total",54428,NA,NA,NA,NA
"169",2014,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","600","600","4B6N","Combat/Weapons Systems","Y","Y","U",2012,"Total",20118,NA,NA,NA,NA
"170",2014,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","610","610","4B7N","Space and Electronic Warfare Systems","Y","Y","U",2012,"Total",65708,NA,NA,NA,NA
"171",2014,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Investigations and Security Programs","620","620","4C1P","Naval Investigative Service","Y","Y","U",2012,"Total",597831,NA,NA,NA,NA
"172",2014,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Support of Other Nations","680","680","4D1Q","International Headquarters and Agencies","Y","Y","U",2012,"Total",5074,NA,NA,NA,NA
"173",2014,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Cancelled Accounts","690","690","4EMM","Cancelled Account Adjustments","Y","Y","U",2012,"Total",4927,NA,NA,NA,NA
"174",2014,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Cancelled Accounts","700","700","4EPJ","Judgement Fund","Y","Y","U",2012,"Total",7606,NA,NA,NA,NA
"175",2014,"1804N","Operation & Maintenance, Navy",NA,"04","Admin & Srvwd Activities",NA,NA,NA,"9999","Classified Programs","Y","Y","U",2012,"Total",560666,NA,NA,NA,NA
"176",2014,"1804N","Operation & Maintenance, Navy","NAVY","20","Undistributed","Undistributed","710","710","CR","Adj to Match Continuing Resolution","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"177",2014,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Expeditionary Forces","010","010","1A1A","Operational Forces","Y","Y","U",2012,"Total",2154810,NA,NA,NA,NA
"178",2014,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Expeditionary Forces","020","020","1A2A","Field Logistics","Y","Y","U",2012,"Total",1856561,NA,NA,NA,NA
"179",2014,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Expeditionary Forces","030","030","1A3A","Depot Maintenance","Y","Y","U",2012,"Total",453513,NA,NA,NA,NA
"180",2014,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","USMC Prepositioning","040","040","1B1B","Maritime Prepositioning","Y","Y","U",2012,"Total",84460,NA,NA,NA,NA
"181",2014,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Base Support","050","050","BSM1","Sustainment, Restoration & Modernization","Y","Y","U",2012,"Total",895921,NA,NA,NA,NA
"182",2014,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Base Support","060","060","BSS1","Base Operating Support","Y","Y","U",2012,"Total",2437489,NA,NA,NA,NA
"183",2014,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Accession Training","070","070","3A1C","Recruit Training","Y","Y","U",2012,"Total",17765,NA,NA,NA,NA
"184",2014,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Accession Training","080","080","3A2C","Officer Acquisition","Y","Y","U",2012,"Total",788,NA,NA,NA,NA
"185",2014,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Basic Skills and Advanced Training","090","090","3B1D","Specialized Skill Training","Y","Y","U",2012,"Total",90245,NA,NA,NA,NA
"186",2014,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Basic Skills and Advanced Training","100","100","3B3D","Professional Development Education","Y","Y","U",2012,"Total",38135,NA,NA,NA,NA
"187",2014,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Basic Skills and Advanced Training","110","110","3B4D","Training Support","Y","Y","U",2012,"Total",500037,NA,NA,NA,NA
"188",2014,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","120","120","3C1F","Recruiting and Advertising","Y","Y","U",2012,"Total",197322,NA,NA,NA,NA
"189",2014,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","130","130","3C2F","Off-Duty and Voluntary Education","Y","Y","U",2012,"Total",60261,NA,NA,NA,NA
"190",2014,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","140","140","3C3F","Junior ROTC","Y","Y","U",2012,"Total",19516,NA,NA,NA,NA
"191",2014,"1106N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","Servicewide Support","150","150","4A3G","Servicewide Transportation","Y","Y","U",2012,"Total",362517,NA,NA,NA,NA
"192",2014,"1106N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","Servicewide Support","160","160","4A4G","Administration","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"193",2014,"1106N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","Servicewide Support","190","190","4B3N","Acquisition and Program Management","Y","Y","U",2012,"Total",88344,NA,NA,NA,NA
"194",2014,"1106N","Operation & Maintenance, Marine Corps",NA,"04","Admin & Srvwd Activities",NA,NA,NA,"9999","Classified Programs","Y","Y","U",2012,"Total",482720,NA,NA,NA,NA
"195",2014,"1106N","Operation & Maintenance, Marine Corps","NAVY","20","Undistributed","Undistributed","200","200","CR","Adj to Match Continuing Resolution","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"196",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","010","010","1A1A","Mission and Other Flight Operations","Y","Y","U",2012,"Total",640312,NA,NA,NA,NA
"197",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","020","020","1A3A","Intermediate Maintenance","Y","Y","U",2012,"Total",14817,NA,NA,NA,NA
"198",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","030","030","1A4A","Air Operations and Safety Support","Y","Y","U",2012,"Total",1207,NA,NA,NA,NA
"199",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","040","040","1A5A","Aircraft Depot Maintenance","Y","Y","U",2012,"Total",140775,NA,NA,NA,NA
"200",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","050","050","1A6A","Aircraft Depot Operations Support","Y","Y","U",2012,"Total",268,NA,NA,NA,NA
"201",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","060","060","1A9A","Aviation Logistics","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"202",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Ship Operations","070","070","1B1B","Mission and Other Ship Operations","Y","Y","U",2012,"Total",60671,NA,NA,NA,NA
"203",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Ship Operations","080","080","1B2B","Ship Operations Support & Training","Y","Y","U",2012,"Total",587,NA,NA,NA,NA
"204",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Ship Operations","090","090","1B4B","Ship Depot Maintenance","Y","Y","U",2012,"Total",71131,NA,NA,NA,NA
"205",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Combat Operations/Support","100","100","1C1C","Combat Communications","Y","Y","U",2012,"Total",15362,NA,NA,NA,NA
"206",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Combat Operations/Support","110","110","1C6C","Combat Support Forces","Y","Y","U",2012,"Total",142816,NA,NA,NA,NA
"207",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Weapons Support","120","120","1D4D","Weapons Maintenance","Y","Y","U",2012,"Total",6987,NA,NA,NA,NA
"208",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Base Support","130","130","BSIT","Enterprise Information","Y","Y","U",2012,"Total",71571,NA,NA,NA,NA
"209",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Base Support","140","140","BSMR","Sustainment, Restoration and Modernization","Y","Y","U",2012,"Total",75428,NA,NA,NA,NA
"210",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Base Support","150","150","BSSR","Base Operating Support","Y","Y","U",2012,"Total",108927,NA,NA,NA,NA
"211",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Servicewide Support","160","160","4A1M","Administration","Y","Y","U",2012,"Total",1141,NA,NA,NA,NA
"212",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Servicewide Support","170","170","4A4M","Military Manpower and Personnel Management","Y","Y","U",2012,"Total",14527,NA,NA,NA,NA
"213",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Servicewide Support","180","180","4A6M","Servicewide Communications","Y","Y","U",2012,"Total",4394,NA,NA,NA,NA
"214",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","190","190","4B3N","Acquisition and Program Management","Y","Y","U",2012,"Total",2955,NA,NA,NA,NA
"215",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","20","Undistributed","Undistributed","200","200","CR","Adj to Match Continuing Resolution","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"216",2014,"1107N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Expeditionary Forces","010","010","1A1A","Operating Forces","Y","Y","U",2012,"Total",111819,NA,NA,NA,NA
"217",2014,"1107N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Expeditionary Forces","020","020","1A3A","Depot Maintenance","Y","Y","U",2012,"Total",16410,NA,NA,NA,NA
"218",2014,"1107N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Base Support","030","030","BSM1","Sustainment, Restoration and Modernization","Y","Y","U",2012,"Total",54415,NA,NA,NA,NA
"219",2014,"1107N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Base Support","040","040","BSS1","Base Operating Support","Y","Y","U",2012,"Total",105274,NA,NA,NA,NA
"220",2014,"1107N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","Servicewide Support","050","050","4A3G","Servicewide Transportation","Y","Y","U",2012,"Total",846,NA,NA,NA,NA
"221",2014,"1107N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","Servicewide Support","060","060","4A4G","Administration","Y","Y","U",2012,"Total",9430,NA,NA,NA,NA
"222",2014,"1107N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","Servicewide Support","070","070","4A6G","Recruiting and Advertising","Y","Y","U",2012,"Total",8985,NA,NA,NA,NA
"223",2014,"1107N","Operation & Maintenance, MC Reserve","NAVY","20","Undistributed","Undistributed","080","080","CR","Adj to Match Continuing Resolution","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"224",2014,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","010","010","011A","Primary Combat Forces","Y","Y","U",2012,"Total",4989024,NA,NA,NA,NA
