"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","ProgramElement","ProgramElementTitle","LineNumber","IncludeInTOA","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"5844",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","163 ","0605525N","Carrier Onboard Delivery (COD) Follow On","163 ","Y","Y","U",2014,"Total",NA,NA,NA,2460,NA
"5845",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","164 ","0605555N","Strike Weapons Development","164 ","Y","Y","U",2014,"Total",NA,NA,NA,9757,NA
"5846",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","165 ","0101221N","Strategic Sub & Weapons System Support","165 ","Y","Y","U",2014,"Total",NA,NA,NA,98057,NA
"5847",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","166 ","0101224N","SSBN Security Technology Program","166 ","Y","Y","U",2014,"Total",NA,NA,NA,31768,NA
"5848",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","167 ","0101226N","Submarine Acoustic Warfare Development","167 ","Y","Y","U",2014,"Total",NA,NA,NA,1464,NA
"5849",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","168 ","0101402N","Navy Strategic Communications","168 ","Y","Y","U",2014,"Total",NA,NA,NA,21729,NA
"5850",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","169 ","0203761N","Rapid Technology Transition (RTT)","169 ","Y","Y","U",2014,"Total",NA,NA,NA,13561,NA
"5851",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","170 ","0204136N","F/A-18 Squadrons","170 ","Y","Y","U",2014,"Total",NA,NA,NA,131118,NA
"5852",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","171 ","0204152N","E-2 Squadrons","171 ","Y","Y","U",2014,"Total",NA,NA,NA,1971,NA
"5853",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","172 ","0204163N","Fleet Telecommunications (Tactical)","172 ","Y","Y","U",2014,"Total",NA,NA,NA,46155,NA
"5854",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","173 ","0204228N","Surface Support","173 ","Y","Y","U",2014,"Total",NA,NA,NA,2374,NA
"5855",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","174 ","0204229N","Tomahawk and Tomahawk Mission Planning Center (TMPC)","174 ","Y","Y","U",2014,"Total",NA,NA,NA,12407,NA
"5856",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","175 ","0204311N","Integrated Surveillance System","175 ","Y","Y","U",2014,"Total",NA,NA,NA,41609,NA
"5857",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","176 ","0204413N","Amphibious Tactical Support Units (Displacement Craft)","176 ","Y","Y","U",2014,"Total",NA,NA,NA,7240,NA
"5858",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","177 ","0204460M","Ground/Air Task Oriented Radar (G/ATOR)","177 ","Y","Y","U",2014,"Total",NA,NA,NA,78208,NA
"5859",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","178 ","0204571N","Consolidated Training Systems Development","178 ","Y","Y","U",2014,"Total",NA,NA,NA,45124,NA
"5860",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","179 ","0204574N","Cryptologic Direct Support","179 ","Y","Y","U",2014,"Total",NA,NA,NA,2703,NA
"5861",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","180 ","0204575N","Electronic Warfare (EW) Readiness Support","180 ","Y","Y","U",2014,"Total",NA,NA,NA,19563,NA
"5862",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","181 ","0205601N","HARM Improvement","181 ","Y","Y","U",2014,"Total",NA,NA,NA,13586,NA
"5863",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","182 ","0205604N","Tactical Data Links","182 ","Y","Y","U",2014,"Total",NA,NA,NA,197538,NA
"5864",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","183 ","0205620N","Surface ASW Combat System Integration","183 ","Y","Y","U",2014,"Total",NA,NA,NA,31863,NA
"5865",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","184 ","0205632N","MK-48 ADCAP","184 ","Y","Y","U",2014,"Total",NA,NA,NA,12806,NA
"5866",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","185 ","0205633N","Aviation Improvements","185 ","Y","Y","U",2014,"Total",NA,NA,NA,88607,NA
"5867",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","186 ","0205658N","Navy Science Assistance Program","186 ","Y","Y","U",2014,"Total",NA,NA,NA,0,NA
"5868",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","187 ","0205675N","Operational Nuclear Power Systems","187 ","Y","Y","U",2014,"Total",NA,NA,NA,116928,NA
"5869",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","188 ","0206313M","Marine Corps Communications Systems","188 ","Y","Y","U",2014,"Total",NA,NA,NA,178753,NA
"5870",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","189 ","0206623M","Marine Corps Ground Combat/Supporting Arms Systems","189 ","Y","Y","U",2014,"Total",NA,NA,NA,139594,NA
"5871",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","190 ","0206624M","Marine Corps Combat Services Support","190 ","Y","Y","U",2014,"Total",NA,NA,NA,42647,NA
"5872",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","191 ","0206625M","USMC Intelligence/Electronic Warfare Systems (MIP)","191 ","Y","Y","U",2014,"Total",NA,NA,NA,34394,NA
"5873",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","192 ","0207161N","Tactical AIM Missiles","192 ","Y","Y","U",2014,"Total",NA,NA,NA,39159,NA
"5874",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","193 ","0207163N","Advanced Medium Range Air-to-Air Missile (AMRAAM)","193 ","Y","Y","U",2014,"Total",NA,NA,NA,2613,NA
"5875",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","194 ","0208058N","Joint High Speed Vessel (JHSV)","194 ","Y","Y","U",2014,"Total",NA,NA,NA,986,NA
"5876",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","199 ","0303109N","Satellite Communications (SPACE)","199 ","Y","Y","U",2014,"Total",NA,NA,NA,66231,NA
"5877",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","200 ","0303138N","Consolidated Afloat Network Enterprise Services (CANES)","200 ","Y","Y","U",2014,"Total",NA,NA,NA,24476,NA
"5878",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","201 ","0303140N","Information Systems Security Program","201 ","Y","Y","U",2014,"Total",NA,NA,NA,23531,NA
"5879",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","202 ","0303150M","WWMCCS/Global Command and Control System","202 ","Y","Y","U",2014,"Total",NA,NA,NA,0,NA
"5880",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","203 ","0303238N","Consolidated Afloat Network Enterprise Services (CANES) - MIP","203 ","Y","Y","U",2014,"Total",NA,NA,NA,0,NA
"5881",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","205 ","0305149N","COBRA JUDY","205 ","Y","Y","U",2014,"Total",NA,NA,NA,0,NA
"5882",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","206 ","0305160N","Navy Meteorological and Ocean Sensors-Space (METOC)","206 ","Y","Y","U",2014,"Total",NA,NA,NA,742,NA
"5883",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","207 ","0305192N","Military Intelligence Program (MIP) Activities","207 ","Y","Y","U",2014,"Total",NA,NA,NA,4804,NA
"5884",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","208 ","0305204N","Tactical Unmanned Aerial Vehicles","208 ","Y","Y","U",2014,"Total",NA,NA,NA,8381,NA
"5885",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","209 ","0305206N","Airborne Reconnaissance Systems","209 ","Y","Y","U",2014,"Total",NA,NA,NA,0,NA
"5886",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","210 ","0305207N","Manned Reconnaissance Systems","210 ","Y","Y","U",2014,"Total",NA,NA,NA,0,NA
"5887",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","211 ","0305208M","Distributed Common Ground/Surface Systems","211 ","Y","Y","U",2014,"Total",NA,NA,NA,5535,NA
"5888",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","212 ","0305208N","Distributed Common Ground/Surface Systems","212 ","Y","Y","U",2014,"Total",NA,NA,NA,19718,NA
"5889",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","213 ","0305220N","RQ-4 UAV","213 ","Y","Y","U",2014,"Total",NA,NA,NA,375235,NA
"5890",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","214 ","0305231N","MQ-8 UAV","214 ","Y","Y","U",2014,"Total",NA,NA,NA,48713,NA
"5891",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","215 ","0305232M","RQ-11 UAV","215 ","Y","Y","U",2014,"Total",NA,NA,NA,102,NA
"5892",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","216 ","0305233N","RQ-7 UAV","216 ","Y","Y","U",2014,"Total",NA,NA,NA,710,NA
"5893",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","217 ","0305234N","Small (Level 0) Tactical UAS (STUASL0)","217 ","Y","Y","U",2014,"Total",NA,NA,NA,5013,NA
"5894",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","218 ","0305237N","Medium Range Maritime UAS","218 ","Y","Y","U",2014,"Total",NA,NA,NA,0,NA
"5895",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","219 ","0305239M","RQ-21A","219 ","Y","Y","U",2014,"Total",NA,NA,NA,11122,NA
"5896",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","220 ","0305241N","Multi-Intelligence Sensor Development","220 ","Y","Y","U",2014,"Total",NA,NA,NA,28851,NA
"5897",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","221 ","0308601N","Modeling and Simulation Support","221 ","Y","Y","U",2014,"Total",NA,NA,NA,5116,NA
"5898",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","222 ","0702207N","Depot Maintenance (Non-IF)","222 ","Y","Y","U",2014,"Total",NA,NA,NA,28042,NA
"5899",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","223 ","0708011N","Industrial Preparedness","223 ","Y","Y","U",2014,"Total",NA,NA,NA,50933,NA
"5900",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","224 ","0708730N","Maritime Technology (MARITECH)","224 ","Y","Y","U",2014,"Total",NA,NA,NA,4998,NA
"5901",2014,"1319N","Research, Development, Test & Eval, Navy",NA,"07","Operational Systems Development",NA,"9999999999","Classified Programs",NA,"Y","Y","U",2014,"Total",NA,NA,NA,1219558,NA
"5902",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","20","Undistributed","225 ","0901560N","Continuing Resolution Programs","225 ","Y","Y","U",2014,"Total",NA,NA,NA,0,NA
"5903",2014,"3600F","Research, Development, Test & Eval, AF","AF","01","Basic Research","1   ","0601102F","Defense Research Sciences","1   ","Y","Y","U",2014,"Total",NA,NA,NA,373151,NA
"5904",2014,"3600F","Research, Development, Test & Eval, AF","AF","01","Basic Research","2   ","0601103F","University Research Initiatives","2   ","Y","Y","U",2014,"Total",NA,NA,NA,138333,NA
"5905",2014,"3600F","Research, Development, Test & Eval, AF","AF","01","Basic Research","3   ","0601108F","High Energy Laser Research Initiatives","3   ","Y","Y","U",2014,"Total",NA,NA,NA,13286,NA
"5906",2014,"3600F","Research, Development, Test & Eval, AF","AF","02","Applied Research","4   ","0602102F","Materials","4   ","Y","Y","U",2014,"Total",NA,NA,NA,116846,NA
"5907",2014,"3600F","Research, Development, Test & Eval, AF","AF","02","Applied Research","5   ","0602201F","Aerospace Vehicle Technologies","5   ","Y","Y","U",2014,"Total",NA,NA,NA,119672,NA
"5908",2014,"3600F","Research, Development, Test & Eval, AF","AF","02","Applied Research","6   ","0602202F","Human Effectiveness Applied Research","6   ","Y","Y","U",2014,"Total",NA,NA,NA,89483,NA
"5909",2014,"3600F","Research, Development, Test & Eval, AF","AF","02","Applied Research","7   ","0602203F","Aerospace Propulsion","7   ","Y","Y","U",2014,"Total",NA,NA,NA,197546,NA
"5910",2014,"3600F","Research, Development, Test & Eval, AF","AF","02","Applied Research","8   ","0602204F","Aerospace Sensors","8   ","Y","Y","U",2014,"Total",NA,NA,NA,127539,NA
"5911",2014,"3600F","Research, Development, Test & Eval, AF","AF","02","Applied Research","9   ","0602601F","Space Technology","9   ","Y","Y","U",2014,"Total",NA,NA,NA,104063,NA
"5912",2014,"3600F","Research, Development, Test & Eval, AF","AF","02","Applied Research","10  ","0602602F","Conventional Munitions","10  ","Y","Y","U",2014,"Total",NA,NA,NA,81521,NA
"5913",2014,"3600F","Research, Development, Test & Eval, AF","AF","02","Applied Research","11  ","0602605F","Directed Energy Technology","11  ","Y","Y","U",2014,"Total",NA,NA,NA,112845,NA
"5914",2014,"3600F","Research, Development, Test & Eval, AF","AF","02","Applied Research","12  ","0602788F","Dominant Information Sciences and Methods","12  ","Y","Y","U",2014,"Total",NA,NA,NA,138161,NA
"5915",2014,"3600F","Research, Development, Test & Eval, AF","AF","02","Applied Research","13  ","0602890F","High Energy Laser Research","13  ","Y","Y","U",2014,"Total",NA,NA,NA,40217,NA
"5916",2014,"3600F","Research, Development, Test & Eval, AF","AF","03","Advanced Technology Development","14  ","0603112F","Advanced Materials for Weapon Systems","14  ","Y","Y","U",2014,"Total",NA,NA,NA,39572,NA
"5917",2014,"3600F","Research, Development, Test & Eval, AF","AF","03","Advanced Technology Development","15  ","0603199F","Sustainment Science and Technology (S&T)","15  ","Y","Y","U",2014,"Total",NA,NA,NA,12800,NA
"5918",2014,"3600F","Research, Development, Test & Eval, AF","AF","03","Advanced Technology Development","16  ","0603203F","Advanced Aerospace Sensors","16  ","Y","Y","U",2014,"Total",NA,NA,NA,30579,NA
"5919",2014,"3600F","Research, Development, Test & Eval, AF","AF","03","Advanced Technology Development","17  ","0603211F","Aerospace Technology Dev/Demo","17  ","Y","Y","U",2014,"Total",NA,NA,NA,77347,NA
"5920",2014,"3600F","Research, Development, Test & Eval, AF","AF","03","Advanced Technology Development","18  ","0603216F","Aerospace Propulsion and Power Technology","18  ","Y","Y","U",2014,"Total",NA,NA,NA,149321,NA
"5921",2014,"3600F","Research, Development, Test & Eval, AF","AF","03","Advanced Technology Development","19  ","0603270F","Electronic Combat Technology","19  ","Y","Y","U",2014,"Total",NA,NA,NA,49128,NA
"5922",2014,"3600F","Research, Development, Test & Eval, AF","AF","03","Advanced Technology Development","20  ","0603401F","Advanced Spacecraft Technology","20  ","Y","Y","U",2014,"Total",NA,NA,NA,68071,NA
"5923",2014,"3600F","Research, Development, Test & Eval, AF","AF","03","Advanced Technology Development","21  ","0603444F","Maui Space Surveillance System (MSSS)","21  ","Y","Y","U",2014,"Total",NA,NA,NA,26299,NA
"5924",2014,"3600F","Research, Development, Test & Eval, AF","AF","03","Advanced Technology Development","22  ","0603456F","Human Effectiveness Advanced Technology Development","22  ","Y","Y","U",2014,"Total",NA,NA,NA,20967,NA
