"ID","SourceFiscalYear","AccountDSI","TreasuryAgencyCode","MainAccountCode","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","BSA","BSA.Title","LineItem","LineItemTitle","CostType","CostTypeTitle","AddOrNonAdd","Classified","Category","FiscalYear","OriginType","PBtotal","PBtype","EnactedTotal","EnactedType","SpecialType","ActualTotal","QuantPBtotal","QuantPBtype","QuantEnactedTotal","QuantEnactedType","QuantSpecialTotal","QuantActualTotal"
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","8  ","01",,"0152","JSF STOVL","C","Advance Procurement (CY)","Add","U",,2009,"Total",,,,,,0,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","9  ","01",,"0164","V-22 (Medium Lift)","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,2252354,,,,,,30
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","9  ","01",,"0164","V-22 (Medium Lift)","B","Less: Advance Procurement (PY)","Add","U",,2009,"Total",,,,,,-125534,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","10 ","01",,"0164","V-22 (Medium Lift)","C","Advance Procurement (CY)","Add","U",,2009,"Total",,,,,,86731,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","11 ","01",,"0178","Uh-1y/Ah-1z","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,634298,,,,,,24
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","11 ","01",,"0178","Uh-1y/Ah-1z","B","Less: Advance Procurement (PY)","Add","U",,2009,"Total",,,,,,0,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","12 ","01",,"0178","Uh-1y/Ah-1z","C","Advance Procurement (CY)","Add","U",,2009,"Total",,,,,,0,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","13 ","01",,"0179","Mh-60s (MYP)","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,590718,,,,,,20
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","13 ","01",,"0179","Mh-60s (MYP)","B","Less: Advance Procurement (PY)","Add","U",,2009,"Total",,,,,,-75614,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","14 ","01",,"0179","Mh-60s (MYP)","C","Advance Procurement (CY)","Add","U",,2009,"Total",,,,,,78970,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","15 ","01",,"0182","Mh-60r","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,1157517,,,,,,30
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","15 ","01",,"0182","Mh-60r","B","Less: Advance Procurement (PY)","Add","U",,2009,"Total",,,,,,-132929,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","16 ","01",,"0182","Mh-60r","C","Advance Procurement (CY)","Add","U",,2009,"Total",,,,,,146234,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","17 ","01",,"0193","P-8a Poseidon","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,0,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","17 ","01",,"0193","P-8a Poseidon","B","Less: Advance Procurement (PY)","Add","U",,2009,"Total",,,,,,0,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","18 ","01",,"0193","P-8a Poseidon","C","Advance Procurement (CY)","Add","U",,2009,"Total",,,,,,110227,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","19 ","01",,"0195","E-2d Adv Hawkeye","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,411452,,,,,,2
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","19 ","01",,"0195","E-2d Adv Hawkeye","B","Less: Advance Procurement (PY)","Add","U",,2009,"Total",,,,,,-52220,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","20 ","01",,"0195","E-2d Adv Hawkeye","C","Advance Procurement (CY)","Add","U",,2009,"Total",,,,,,54648,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","02","Airlift Aircraft","21 ","01",,"0246","C-40a","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,151257,,,,,,2
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","03","Trainer Aircraft","22 ","01",,"0339","JPATS","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,287065,,,,,,43
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","04","Other Aircraft","23 ","01",,"0416","KC-130J","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,149547,,,,,,2
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","04","Other Aircraft","23 ","01",,"0416","KC-130J","B","Less: Advance Procurement (PY)","Add","U",,2009,"Total",,,,,,-33671,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","04","Other Aircraft","24 ","01",,"0416","KC-130J","C","Advance Procurement (CY)","Add","U",,2009,"Total",,,,,,33832,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","04","Other Aircraft","25 ","01",,"0441","RQ-7 UAV","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,0,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","04","Other Aircraft","26 ","01",,"0443","MQ-8 UAV","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,50189,,,,,,3
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","04","Other Aircraft","27 ","01",,"0444","STUASL0 UAV","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,0,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","04","Other Aircraft","28 ","01",,"0465","Other Support Aircraft","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,0,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","29 ","01",,"0511","EA-6 Series","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,33161,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","30 ","01",,"0513","AEA Systems","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,0,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","31 ","01",,"0514","AV-8 Series","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,87924,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","32 ","01",,"0525","F-18 Series","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,464287,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","33 ","01",,"0526","H-46 Series","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,43766,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","34 ","01",,"0527","AH-1W Series","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,6305,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","35 ","01",,"0528","H-53 Series","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,91888,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","36 ","01",,"0530","SH-60 Series","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,57824,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","37 ","01",,"0532","H-1 Series","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,8821,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","38 ","01",,"0537","EP-3 Series","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,64479,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","39 ","01",,"0538","P-3 Series","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,340081,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","40 ","01",,"0544","E-2 Series","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,24293,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","41 ","01",,"0549","Trainer A/C Series","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,17676,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","42 ","01",,"0556","C-2a","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,25031,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","43 ","01",,"0560","C-130 Series","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,9563,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","44 ","01",,"0561","FEWSG","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,669,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","45 ","01",,"0562","Cargo/Transport A/C Series","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,16204,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","46 ","01",,"0564","E-6 Series","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,88597,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","47 ","01",,"0566","Executive Helicopters Series","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,51666,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","48 ","01",,"0567","Special Project Aircraft","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,102705,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","49 ","01",,"0569","T-45 Series","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,64464,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","50 ","01",,"0570","Power Plant Changes","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,26439,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","51 ","01",,"0571","JPATS Series","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,7093,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","52 ","01",,"0575","Aviation Life Support Mods","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,1984,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","53 ","01",,"0576","Common ECM Equipment","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,230994,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","54 ","01",,"0577","Common Avionics Changes","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,147362,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","55 ","01",,"0581","Common Defensive Weapon System","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,7265,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","56 ","01",,"0582","ID Systems","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,11997,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","57 ","01",,"0589","RQ-7 Series","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,0,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","58 ","01",,"0590","V-22 (Tilt/Rotor  ACFT) Osprey","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,41339,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","06","Aircraft Spares and Repair Parts","59 ","01",,"0605","Spares And Repair Parts","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,1168464,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","07","Aircraft Support Equip & Facilities","60 ","01",,"0705","Common Ground Equipment","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,445418,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","07","Aircraft Support Equip & Facilities","61 ","01",,"0715","Aircraft Industrial Facilities","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,11035,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","07","Aircraft Support Equip & Facilities","62 ","01",,"0720","War Consumables","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,62072,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","07","Aircraft Support Equip & Facilities","63 ","01",,"0725","Other Production Charges","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,27888,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","07","Aircraft Support Equip & Facilities","64 ","01",,"0735","Special Support Equipment","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,36431,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","07","Aircraft Support Equip & Facilities","65 ","01",,"0740","First Destination Transportation","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,3598,,,,,,0
,2011,"1506N",,,"Aircraft Procurement, Navy","NAVY","07","Aircraft Support Equip & Facilities","66 ","01",,"0790","Cancelled Account Adjustments","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,19,,,,,,0
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","01","Ballistic Missiles","1  ","02",,"1250","Trident II Mods","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,1084937,,,,,,24
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","01","Ballistic Missiles","2  ","03",,"1350","Missile Industrial Facilities","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,3486,,,,,,0
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","3  ","01",,"2101","Tomahawk","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,280267,,,,,,207
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","4  ","02",,"2206","AMRAAM","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,88525,,,,,,57
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","5  ","02",,"2209","Sidewinder","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,57327,,,,,,114
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","6  ","02",,"2230","JSOW","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,142622,,,,,,280
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","7  ","02",,"2234","Standard Missile","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,220722,,,,,,69
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","8  ","02",,"2242","Ram","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,70778,,,,,,90
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","9  ","02",,"2254","Hellfire","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,117286,,,,,,1376
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","10 ","02",,"2280","Aerial Targets","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,78581,,,,,,0
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","11 ","02",,"2290","Other Missile Support","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,9426,,,,,,0
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","12 ","03",,"2307","ESSM","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,84597,,,,,,50
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","13 ","03",,"2327","Harm Mods","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,22334,,,,,,0
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","14 ","03",,"2356","Standard Missiles Mods","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,76939,,,,,,0
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","15 ","04",,"2420","Weapons Industrial Facilities","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,40950,,,,,,0
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","16 ","04",,"2433","Fleet Satellite Comm Follow-On","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,315166,,,,,,1
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","16 ","04",,"2433","Fleet Satellite Comm Follow-On","B","Less: Advance Procurement (PY)","Add","U",,2009,"Total",,,,,,0,,,,,,0
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","17 ","04",,"2433","Fleet Satellite Comm Follow-On","C","Advance Procurement (CY)","Add","U",,2009,"Total",,,,,,27776,,,,,,0
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","18 ","05",,"2500","Ordnance Support Equipment","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,43579,,,,,,0
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","19 ","01",,"3141","ASW Targets","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,7385,,,,,,0
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","20 ","02",,"3215","MK-54 Torpedo Mods","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,27008,,,,,,0
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","21 ","02",,"3225","MK-48 Torpedo ADCAP Mods","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,52735,,,,,,0
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","22 ","02",,"3231","Quickstrike Mine","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,3496,,,,,,0
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","23 ","03",,"3301","Torpedo Support Equipment","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,41877,,,,,,0
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","24 ","03",,"3302","ASW Range Support","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,9818,,,,,,0
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","25 ","04",,"2410","First Destination Transportation","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,3432,,,,,,0
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","04","Other Weapons","26 ","01",,"4129","Small Arms And Weapons","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,17777,,,,,,0
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","04","Other Weapons","27 ","02",,"4205","CIWS Mods","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,162864,,,,,,0
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","04","Other Weapons","28 ","02",,"4206","Coast Guard Weapons","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,13126,,,,,,0
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","04","Other Weapons","29 ","02",,"4217","Gun Mount Mods","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,12836,,,,,,0
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","04","Other Weapons","30 ","02",,"4221","LCS Module Weapons","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,0,,,,,,0
,2011,"1507N",,,"Weapons Procurement, Navy","NAVY","04","Other Weapons","31 ","02",,"4223","Cruiser Modernization Weapons","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,29910,,,,,,0
