"","SourceFiscalYear","AccountDSI","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","AGtitle","LineNumber","LineNumber","SAG","SAG.Title","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype","SpecialTotal","SpecialType"
"1740",2012,"1806","N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Cancelled Accounts","190","190","4EMM","Cancelled Account Adjustments","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,0
"1741",2012,"1806","N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Cancelled Accounts","200","200","4EPJ","Judgment Fund","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,0
"1742",2012,"1806","N","Operation & Maintenance, Navy Res","NAVY","20","Undistributed","Undistributed","210","210","CR11","Adj to Match Continuing Resolution","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,0
"1743",2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Expeditionary Forces","010","010","1A1A","Operating Forces","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,81712
"1744",2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Expeditionary Forces","020","020","1A3A","Depot Maintenance","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,12809
"1745",2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Expeditionary Forces","030","030","1A5A","Training Support","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,0
"1746",2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Base Support","040","040","BSM1","Sustainment, Restoration And Modernization","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,30290
"1747",2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Base Support","050","050","BSS1","Base Operating Support","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,78085
"1748",2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","Servicewide Support","060","060","4A2G","Special Support","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,0
"1749",2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","Servicewide Support","070","070","4A3G","Servicewide Transportation","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,653
"1750",2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","Servicewide Support","080","080","4A4G","Administration","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,12402
"1751",2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","Servicewide Support","090","090","4A6G","Recruiting And Advertising","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,6943
"1752",2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","20","Undistributed","Undistributed","100","100","CR11","Adj to Match Continuing Resolution","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,0
"1753",2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","010","010","011A","Primary Combat Forces","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,3837315
"1754",2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","020","020","011C","Combat Enhancement Forces","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,2697375
"1755",2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","030","030","011D","Air Operations Training (OJT, Maintain Skills)","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,1417095
"1756",2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","040","040","011G","Mission Support Operations","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,0
"1757",2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","050","050","011M","Depot Maintenance","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,1971720
"1758",2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","060","060","011R","Facilities Sustainment, Restoration & Modernization","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,1401455
"1759",2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","070","070","011Z","Base Support","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,2780878
"1760",2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Combat Related Operations","080","080","012A","Global C3I And Early Warning","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,1360938
"1761",2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Combat Related Operations","090","090","012C","Other Combat Ops Spt Programs","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,932323
"1762",2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Combat Related Operations","100","100","012F","Tactical Intel And Other Special Activities","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,535848
"1763",2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Space Operations","110","110","013A","Launch Facilities","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,308305
"1764",2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Space Operations","120","120","013C","Space Control Systems","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,730360
"1765",2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","COCOM","130","130","015A","Combatant Commanders Direct Mission Support","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,718411
"1766",2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","COCOM","140","140","015B","Combatant Commanders Core Operations","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,209845
"1767",2012,"3400","F","Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","150","150","021A","Airlift Operations","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,2679711
"1768",2012,"3400","F","Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","160","160","021D","Mobilization Preparedness","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,142868
"1769",2012,"3400","F","Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","170","170","021M","Depot Maintenance","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,126333
"1770",2012,"3400","F","Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","180","180","021R","Facilities Sustainment, Restoration & Modernization","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,313597
"1771",2012,"3400","F","Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","190","190","021Z","Base Support","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,615328
"1772",2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","200","200","031A","Officer Acquisition","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,103025
"1773",2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","210","210","031B","Recruit Training","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,25391
"1774",2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","220","220","031D","Reserve Officers Training Corps (ROTC)","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,81457
"1775",2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","230","230","031R","Facilities Sustainment, Restoration & Modernization","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,370636
"1776",2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","240","240","031Z","Base Support","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,812580
"1777",2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skills And Advanced Training","250","250","032A","Specialized Skill Training","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,459335
"1778",2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skills And Advanced Training","260","260","032B","Flight Training","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,912084
"1779",2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skills And Advanced Training","270","270","032C","Professional Development Education","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,199518
"1780",2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skills And Advanced Training","280","280","032D","Training Support","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,114174
"1781",2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skills And Advanced Training","290","290","032M","Depot Maintenance","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,557
"1782",2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting And Other Training & Education","300","300","033A","Recruiting And Advertising","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,135281
"1783",2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting And Other Training & Education","310","310","033B","Examining","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,368
"1784",2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting And Other Training & Education","320","320","033C","Off-Duty And Voluntary Education","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,155472
"1785",2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting And Other Training & Education","330","330","033D","Civilian Education And Training","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,188098
"1786",2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting And Other Training & Education","340","340","033E","Junior ROTC","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,69965
"1787",2012,"3400","F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","350","350","041A","Logistics Operations","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,1000026
"1788",2012,"3400","F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","360","360","041B","Technical Support Activities","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,854631
"1789",2012,"3400","F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","370","370","041M","Depot Maintenance","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,6632
"1790",2012,"3400","F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","380","380","041R","Facilities Sustainment, Restoration & Modernization","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,331714
"1791",2012,"3400","F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","390","390","041Z","Base Support","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,1227646
"1792",2012,"3400","F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","400","400","042A","Administration","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,591898
"1793",2012,"3400","F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","410","410","042B","Servicewide Communications","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,624417
"1794",2012,"3400","F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","420","420","042G","Other Servicewide Activities","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,1038215
"1795",2012,"3400","F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","430","430","042I","Civil Air Patrol","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,20576
"1796",2012,"3400","F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","440","440","042N","Judgment Fund Reimbursement","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,0
"1797",2012,"3400","F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Support To Other Nations","460","460","044A","International Support","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,32607
"1798",2012,"3400","F","Operation & Maintenance, Air Force","","04","Admin & Srvwd Activities","","","","9999","Classified Programs","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,1044037
"1799",2012,"3400","F","Operation & Maintenance, Air Force","AF","20","Undistributed","Undistributed","470","470","CR11","Adj to Match Continuing Resolution","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,0
"1800",2012,"3740","F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","Air Operations","010","010","011A","Primary Combat Forces","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,2155625
"1801",2012,"3740","F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","Air Operations","020","020","011G","Mission Support Operations","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,105860
"1802",2012,"3740","F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","Air Operations","030","030","011M","Depot Maintenance","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,393804
"1803",2012,"3740","F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","Air Operations","040","040","011R","Facilities Sustainment, Restoration & Modernization","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,84146
"1804",2012,"3740","F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","Air Operations","050","050","011Z","Base Support","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,263351
"1805",2012,"3740","F","Operation & Maintenance, AF Reserve","AF","04","Admin & Srvwd Activities","Servicewide Activities","060","060","042A","Administration","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,76287
"1806",2012,"3740","F","Operation & Maintenance, AF Reserve","AF","04","Admin & Srvwd Activities","Servicewide Activities","070","070","042J","Recruiting And Advertising","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,23071
"1807",2012,"3740","F","Operation & Maintenance, AF Reserve","AF","04","Admin & Srvwd Activities","Servicewide Activities","080","080","042K","Military Manpower And Pers Mgmt (Arpc)","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,18678
"1808",2012,"3740","F","Operation & Maintenance, AF Reserve","AF","04","Admin & Srvwd Activities","Servicewide Activities","090","090","042L","Other Pers Support (Disability Comp)","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,5751
"1809",2012,"3740","F","Operation & Maintenance, AF Reserve","AF","04","Admin & Srvwd Activities","Servicewide Activities","100","100","042M","Audiovisual","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,689
"1810",2012,"3740","F","Operation & Maintenance, AF Reserve","AF","20","Undistributed","Undistributed","110","110","CR11","Adj to Match Continuing Resolution","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,0
"1811",2012,"3840","F","Operation & Maintenance, ANG","AF","01","Operating Forces","Air Operations","010","010","011F","Aircraft Operations","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,3480183
"1812",2012,"3840","F","Operation & Maintenance, ANG","AF","01","Operating Forces","Air Operations","020","020","011G","Mission Support Operations","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,754424
"1813",2012,"3840","F","Operation & Maintenance, ANG","AF","01","Operating Forces","Air Operations","030","030","011M","Depot Maintenance","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,592098
"1814",2012,"3840","F","Operation & Maintenance, ANG","AF","01","Operating Forces","Air Operations","040","040","011R","Facilities Sustainment, Restoration & Modernization","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,311693
"1815",2012,"3840","F","Operation & Maintenance, ANG","AF","01","Operating Forces","Air Operations","050","050","011Z","Base Support","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,660721
"1816",2012,"3840","F","Operation & Maintenance, ANG","AF","04","Admin & Srvwd Activities","Servicewide Activities","060","060","042A","Administration","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,41462
"1817",2012,"3840","F","Operation & Maintenance, ANG","AF","04","Admin & Srvwd Activities","Servicewide Activities","070","070","042J","Recruiting And Advertising","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,34272
"1818",2012,"3840","F","Operation & Maintenance, ANG","AF","20","Undistributed","Undistributed","080","080","CR11","Adj to Match Continuing Resolution","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,0
"1819",2012,"0100","D","Operation & Maintenance, Defense-Wide","SOCOM","01","Operating Forces","Defensewide Activities","020","020","","Special Operations Command","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,3636443
"1820",2012,"0100","D","Operation & Maintenance, Defense-Wide","TJS","01","Operating Forces","Defensewide Activities","010","010","","Joint Chiefs Of Staff","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,388082
"1821",2012,"0100","D","Operation & Maintenance, Defense-Wide","DAU","03","Training and Recruiting","Defensewide Activities","030","030","","Defense Acquisition University","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,134508
"1822",2012,"0100","D","Operation & Maintenance, Defense-Wide","NDU","03","Training and Recruiting","Recruiting And Other Training & Education","040","040","","National Defense University","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,90012
"1823",2012,"0100","D","Operation & Maintenance, Defense-Wide","BTA","04","Admin & Srvwd Activities","Defensewide Activities","070","070","","Defense Business Transformation Agency","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,132244
"1824",2012,"0100","D","Operation & Maintenance, Defense-Wide","CMP","04","Admin & Srvwd Activities","Defensewide Activities","050","050","","Civil Military Programs","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,143863
"1825",2012,"0100","D","Operation & Maintenance, Defense-Wide","DCAA","04","Admin & Srvwd Activities","Defensewide Activities","080","080","","Defense Contract Audit Agency","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,448196
"1826",2012,"0100","D","Operation & Maintenance, Defense-Wide","DCMA","04","Admin & Srvwd Activities","Defensewide Activities","090","090","","Defense Contract Management Agency","Y","U",2011,"Base.Ann",NA,NA,NA,NA,NA,NA,1025982
