"","SourceFiscalYear","AccountDSI","AccountTitle","MilDeptDW","Organization","BudgetActivity","BudgetActivityTitle","AGtitle","LineNumber","EnactedTotal","EnactedType","PBtotal","PBtype","SAG","SAG.Title","FiscalYear","BudgetSubActivityTitle","BudgetLineItem","ActualTotal"
"152",2012,"1804","Operation & Maintenance, Navy","N","NAVY",3,"Training and Recruiting","Accession Training",390,NA,NA,NA,NA,"3A3J","Reserve Officers Training Corps",2010,"","",132892
"153",2012,"1804","Operation & Maintenance, Navy","N","NAVY",3,"Training and Recruiting","Basic Skills And Advanced Training",400,NA,NA,NA,NA,"3B1K","Specialized Skill Training",2010,"","",593979
"154",2012,"1804","Operation & Maintenance, Navy","N","NAVY",3,"Training and Recruiting","Basic Skills And Advanced Training",410,NA,NA,NA,NA,"3B2K","Flight Training",2010,"","",1437583
"155",2012,"1804","Operation & Maintenance, Navy","N","NAVY",3,"Training and Recruiting","Basic Skills And Advanced Training",420,NA,NA,NA,NA,"3B3K","Professional Development Education",2010,"","",172013
"156",2012,"1804","Operation & Maintenance, Navy","N","NAVY",3,"Training and Recruiting","Basic Skills And Advanced Training",430,NA,NA,NA,NA,"3B4K","Training Support",2010,"","",160066
"157",2012,"1804","Operation & Maintenance, Navy","N","NAVY",3,"Training and Recruiting","Recruiting And Other Training & Education",440,NA,NA,NA,NA,"3C1L","Recruiting And Advertising",2010,"","",247385
"158",2012,"1804","Operation & Maintenance, Navy","N","NAVY",3,"Training and Recruiting","Recruiting And Other Training & Education",450,NA,NA,NA,NA,"3C3L","Off-Duty And Voluntary Education",2010,"","",149734
"159",2012,"1804","Operation & Maintenance, Navy","N","NAVY",3,"Training and Recruiting","Recruiting And Other Training & Education",460,NA,NA,NA,NA,"3C4L","Civilian Education And Training",2010,"","",101259
"160",2012,"1804","Operation & Maintenance, Navy","N","NAVY",3,"Training and Recruiting","Recruiting And Other Training & Education",470,NA,NA,NA,NA,"3C5L","Junior ROTC",2010,"","",52648
"161",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",480,NA,NA,NA,NA,"4A1M","Administration",2010,"","",824816
"162",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",490,NA,NA,NA,NA,"4A2M","External Relations",2010,"","",11337
"163",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",500,NA,NA,NA,NA,"4A3M","Civilian Manpower And Personnel Management",2010,"","",118736
"164",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",510,NA,NA,NA,NA,"4A4M","Military Manpower And Personnel Management",2010,"","",211558
"165",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",520,NA,NA,NA,NA,"4A5M","Other Personnel Support",2010,"","",296941
"166",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",530,NA,NA,NA,NA,"4A6M","Servicewide Communications",2010,"","",435024
"167",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",540,NA,NA,NA,NA,"4A8M","Medical Activities",2010,"","",21548
"168",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Logistics Operations And Technical Support",550,NA,NA,NA,NA,"4B1N","Servicewide Transportation",2010,"","",423768
"169",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Logistics Operations And Technical Support",560,NA,NA,NA,NA,"4B2E","Environmental Programs",2010,"","",285681
"170",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Logistics Operations And Technical Support",570,NA,NA,NA,NA,"4B2N","Planning, Engineering And Design",2010,"","",247959
"171",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Logistics Operations And Technical Support",580,NA,NA,NA,NA,"4B3N","Acquisition And Program Management",2010,"","",783833
"172",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Logistics Operations And Technical Support",590,NA,NA,NA,NA,"4B5N","Hull, Mechanical And Electrical Support",2010,"","",59188
"173",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Logistics Operations And Technical Support",600,NA,NA,NA,NA,"4B6N","Combat/Weapons Systems",2010,"","",16341
"174",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Logistics Operations And Technical Support",610,NA,NA,NA,NA,"4B7N","Space And Electronic Warfare Systems",2010,"","",70103
"175",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Investigations And Security Programs",620,NA,NA,NA,NA,"4C1P","Naval Investigative Service",2010,"","",559411
"176",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Support Of Other Nations",680,NA,NA,NA,NA,"4D1Q","International Headquarters And Agencies",2010,"","",4885
"177",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Cancelled Accounts",690,NA,NA,NA,NA,"4EMM","Cancelled Account Adjustments",2010,"","",3553
"178",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Cancelled Accounts",700,NA,NA,NA,NA,"4EPJ","Judgement Fund",2010,"","",400
"179",2012,"1804","Operation & Maintenance, Navy","N","",4,"Admin & Srvwd Activities","",NA,NA,NA,NA,NA,"9999","Classified Programs",2010,"","",632020
"180",2012,"1804","Operation & Maintenance, Navy","N","NAVY",20,"Undistributed","Undistributed",710,NA,NA,NA,NA,"CR11","Adj to Match Continuing Resolution",2010,"","",0
"181",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",1,"Operating Forces","Expeditionary Forces",10,NA,NA,NA,NA,"1A1A","Operational Forces",2010,"","",2737312
"182",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",1,"Operating Forces","Expeditionary Forces",20,NA,NA,NA,NA,"1A2A","Field Logistics",2010,"","",1752177
"183",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",1,"Operating Forces","Expeditionary Forces",30,NA,NA,NA,NA,"1A3A","Depot Maintenance",2010,"","",499991
"184",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",1,"Operating Forces","USMC Prepositioning",40,NA,NA,NA,NA,"1B1B","Maritime Prepositioning",2010,"","",71124
"185",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",1,"Operating Forces","USMC Prepositioning",50,NA,NA,NA,NA,"1B2B","Norway Prepositioning",2010,"","",5551
"186",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",1,"Operating Forces","Base Support",60,NA,NA,NA,NA,"BSM1","Sustainment, Restoration, & Modernization",2010,"","",728248
"187",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",1,"Operating Forces","Base Support",70,NA,NA,NA,NA,"BSS1","Base Operating Support",2010,"","",2535828
"188",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",3,"Training and Recruiting","Accession Training",80,NA,NA,NA,NA,"3A1C","Recruit Training",2010,"","",16921
"189",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",3,"Training and Recruiting","Accession Training",90,NA,NA,NA,NA,"3A2C","Officer Acquisition",2010,"","",536
"190",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",3,"Training and Recruiting","Basic Skills And Advanced Training",100,NA,NA,NA,NA,"3B1D","Specialized Skill Training",2010,"","",86815
"191",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",3,"Training and Recruiting","Basic Skills And Advanced Training",110,NA,NA,NA,NA,"3B2D","Flight Training",2010,"","",368
"192",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",3,"Training and Recruiting","Basic Skills And Advanced Training",120,NA,NA,NA,NA,"3B3D","Professional Development Education",2010,"","",28678
"193",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",3,"Training and Recruiting","Basic Skills And Advanced Training",130,NA,NA,NA,NA,"3B4D","Training Support",2010,"","",574356
"194",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",3,"Training and Recruiting","Recruiting And Other Training & Education",140,NA,NA,NA,NA,"3C1F","Recruiting And Advertising",2010,"","",240319
"195",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",3,"Training and Recruiting","Recruiting And Other Training & Education",150,NA,NA,NA,NA,"3C2F","Off-Duty And Voluntary Education",2010,"","",53162
"196",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",3,"Training and Recruiting","Recruiting And Other Training & Education",160,NA,NA,NA,NA,"3C3F","Junior ROTC",2010,"","",19241
"197",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",170,NA,NA,NA,NA,"4A2G","Special Support",2010,"","",343190
"198",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",180,NA,NA,NA,NA,"4A3G","Servicewide Transportation",2010,"","",549611
"199",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",190,NA,NA,NA,NA,"4A4G","Administration",2010,"","",83906
"200",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",200,NA,NA,NA,NA,"4B3N","Acquisition & Program Management",2010,"","",0
"201",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",20,"Undistributed","Undistributed",210,NA,NA,NA,NA,"CR11","Adj to Match Continuing Resolution",2010,"","",0
"202",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Air Operations",10,NA,NA,NA,NA,"1A1A","Mission And Other Flight Operations",2010,"","",609104
"203",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Air Operations",20,NA,NA,NA,NA,"1A3A","Intermediate Maintenance",2010,"","",16715
"204",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Air Operations",30,NA,NA,NA,NA,"1A4A","Air Operations And Safety Support",2010,"","",2304
"205",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Air Operations",40,NA,NA,NA,NA,"1A5A","Aircraft Depot Maintenance",2010,"","",156315
"206",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Air Operations",50,NA,NA,NA,NA,"1A6A","Aircraft Depot Operations Support",2010,"","",305
"207",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Ship Operations",60,NA,NA,NA,NA,"1B1B","Mission And Other Ship Operations",2010,"","",78431
"208",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Ship Operations",70,NA,NA,NA,NA,"1B2B","Ship Operations Support & Training",2010,"","",588
"209",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Ship Operations",80,NA,NA,NA,NA,"1B4B","Ship Depot Maintenance",2010,"","",59442
"210",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Combat Operations/Support",90,NA,NA,NA,NA,"1C1C","Combat Communications",2010,"","",18365
"211",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Combat Operations/Support",100,NA,NA,NA,NA,"1C6C","Combat Support Forces",2010,"","",157013
"212",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Weapons Support",110,NA,NA,NA,NA,"1D4D","Weapons Maintenance",2010,"","",5487
"213",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Base Support",120,NA,NA,NA,NA,"BSIT","Enterprise Information",2010,"","",75892
"214",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Base Support",130,NA,NA,NA,NA,"BSMR","Sustainment, Restoration And Modernization",2010,"","",93424
"215",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Base Support",140,NA,NA,NA,NA,"BSSR","Base Operating Support",2010,"","",115511
"216",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",150,NA,NA,NA,NA,"4A1M","Administration",2010,"","",2205
"217",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",160,NA,NA,NA,NA,"4A4M","Military Manpower And Personnel Management",2010,"","",15422
"218",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",170,NA,NA,NA,NA,"4A6M","Servicewide Communications",2010,"","",1955
"219",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",4,"Admin & Srvwd Activities","Logistics Operations And Technical Support",180,NA,NA,NA,NA,"4B3N","Acquisition And Program Management",2010,"","",3578
"220",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",4,"Admin & Srvwd Activities","Cancelled Accounts",190,NA,NA,NA,NA,"4EMM","Cancelled Account Adjustments",2010,"","",27
"221",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",4,"Admin & Srvwd Activities","Cancelled Accounts",200,NA,NA,NA,NA,"4EPJ","Judgment Fund",2010,"","",25
"222",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",20,"Undistributed","Undistributed",210,NA,NA,NA,NA,"CR11","Adj to Match Continuing Resolution",2010,"","",0
"223",2012,"1107","Operation & Maintenance, MC Reserve","N","NAVY",1,"Operating Forces","Expeditionary Forces",10,NA,NA,NA,NA,"1A1A","Operating Forces",2010,"","",122399
"224",2012,"1107","Operation & Maintenance, MC Reserve","N","NAVY",1,"Operating Forces","Expeditionary Forces",20,NA,NA,NA,NA,"1A3A","Depot Maintenance",2010,"","",13286
"225",2012,"1107","Operation & Maintenance, MC Reserve","N","NAVY",1,"Operating Forces","Expeditionary Forces",30,NA,NA,NA,NA,"1A5A","Training Support",2010,"","",23452
"226",2012,"1107","Operation & Maintenance, MC Reserve","N","NAVY",1,"Operating Forces","Base Support",40,NA,NA,NA,NA,"BSM1","Sustainment, Restoration And Modernization",2010,"","",25426
"227",2012,"1107","Operation & Maintenance, MC Reserve","N","NAVY",1,"Operating Forces","Base Support",50,NA,NA,NA,NA,"BSS1","Base Operating Support",2010,"","",105707
"228",2012,"1107","Operation & Maintenance, MC Reserve","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",60,NA,NA,NA,NA,"4A2G","Special Support",2010,"","",848
"229",2012,"1107","Operation & Maintenance, MC Reserve","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",70,NA,NA,NA,NA,"4A3G","Servicewide Transportation",2010,"","",142
"230",2012,"1107","Operation & Maintenance, MC Reserve","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",80,NA,NA,NA,NA,"4A4G","Administration",2010,"","",9575
"231",2012,"1107","Operation & Maintenance, MC Reserve","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",90,NA,NA,NA,NA,"4A6G","Recruiting And Advertising",2010,"","",8742
"232",2012,"1107","Operation & Maintenance, MC Reserve","N","NAVY",20,"Undistributed","Undistributed",100,NA,NA,NA,NA,"CR11","Adj to Match Continuing Resolution",2010,"","",0
"233",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","Air Operations",10,NA,NA,NA,NA,"011A","Primary Combat Forces",2010,"","",5371698
"234",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","Air Operations",20,NA,NA,NA,NA,"011C","Combat Enhancement Forces",2010,"","",4442810
"235",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","Air Operations",30,NA,NA,NA,NA,"011D","Air Operations Training (OJT, Maintain Skills)",2010,"","",1399962
"236",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","Air Operations",40,NA,NA,NA,NA,"011G","Mission Support Operations",2010,"","",21
"237",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","Air Operations",50,NA,NA,NA,NA,"011M","Depot Maintenance",2010,"","",2787421
"238",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","Air Operations",60,NA,NA,NA,NA,"011R","Facilities Sustainment, Restoration & Modernization",2010,"","",1907995
"239",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","Air Operations",70,NA,NA,NA,NA,"011Z","Base Support",2010,"","",5433071
"240",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","Combat Related Operations",80,NA,NA,NA,NA,"012A","Global C3I And Early Warning",2010,"","",1442016
"241",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","Combat Related Operations",90,NA,NA,NA,NA,"012C","Other Combat Ops Spt Programs",2010,"","",1259828
"242",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","Combat Related Operations",100,NA,NA,NA,NA,"012F","Tactical Intel And Other Special Activities",2010,"","",529120
"243",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","Space Operations",110,NA,NA,NA,NA,"013A","Launch Facilities",2010,"","",332009
"244",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","Space Operations",120,NA,NA,NA,NA,"013C","Space Control Systems",2010,"","",693121
"245",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","COCOM",130,NA,NA,NA,NA,"015A","Combatant Commanders Direct Mission Support",2010,"","",982454
"246",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","COCOM",140,NA,NA,NA,NA,"015B","Combatant Commanders Core Operations",2010,"","",184459
"247",2012,"3400","Operation & Maintenance, Air Force","F","AF",2,"Mobilization","Mobility Operations",150,NA,NA,NA,NA,"021A","Airlift Operations",2010,"","",6189816
"248",2012,"3400","Operation & Maintenance, Air Force","F","AF",2,"Mobilization","Mobility Operations",160,NA,NA,NA,NA,"021D","Mobilization Preparedness",2010,"","",266035
"249",2012,"3400","Operation & Maintenance, Air Force","F","AF",2,"Mobilization","Mobility Operations",170,NA,NA,NA,NA,"021M","Depot Maintenance",2010,"","",459952
"250",2012,"3400","Operation & Maintenance, Air Force","F","AF",2,"Mobilization","Mobility Operations",180,NA,NA,NA,NA,"021R","Facilities Sustainment, Restoration & Modernization",2010,"","",620807
"251",2012,"3400","Operation & Maintenance, Air Force","F","AF",2,"Mobilization","Mobility Operations",190,NA,NA,NA,NA,"021Z","Base Support",2010,"","",830010
"252",2012,"3400","Operation & Maintenance, Air Force","F","AF",3,"Training and Recruiting","Accession Training",200,NA,NA,NA,NA,"031A","Officer Acquisition",2010,"","",120362
"253",2012,"3400","Operation & Maintenance, Air Force","F","AF",3,"Training and Recruiting","Accession Training",210,NA,NA,NA,NA,"031B","Recruit Training",2010,"","",15116
