"SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","ProgramElement","ProgramElementTitle","LineNumber","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","04","Advanced Component Development & Prototypes","74  ","0604319A","Indirect Fire Protection Capability Increment 2-Intercept (IFPC2)","74  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","04","Advanced Component Development & Prototypes","75  ","0604785A","Integrated Base Defense (Budget Activity 4)","75  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","76  ","0604201A","Aircraft Avionics","76  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","77  ","0604220A","Armed, Deployable Helos","77  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","78  ","0604270A","Electronic Warfare Development","78  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","79  ","0604280A","Joint Tactical Radio","79  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","80  ","0604290A","Mid-tier Networking Vehicular Radio (MNVR)","80  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","81  ","0604321A","All Source Analysis System","81  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","82  ","0604328A","TRACTOR CAGE","82  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","83  ","0604601A","Infantry Support Weapons","83  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","84  ","0604604A","Medium Tactical Vehicles","84  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","85  ","0604611A","JAVELIN","85  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","86  ","0604622A","Family of Heavy Tactical Vehicles","86  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","87  ","0604633A","Air Traffic Control","87  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","88  ","0604641A","Tactical Unmanned Ground Vehicle (TUGV)","88  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","89  ","0604710A","Night Vision Systems - Eng Dev","89  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","90  ","0604713A","Combat Feeding, Clothing, and Equipment","90  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","91  ","0604715A","Non-System Training Devices - Eng Dev","91  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","92  ","0604741A","Air Defense Command, Control and Intelligence - Eng Dev","92  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","93  ","0604742A","Constructive Simulation Systems Development","93  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","94  ","0604746A","Automatic Test Equipment Development","94  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","95  ","0604760A","Distributive Interactive Simulations (DIS) - Eng Dev","95  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","96  ","0604780A","Combined Arms Tactical Trainer (CATT) Core","96  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","97  ","0604798A","Brigade Analysis, Integration and Evaluation","97  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","98  ","0604802A","Weapons and Munitions - Eng Dev","98  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","99  ","0604804A","Logistics and Engineer Equipment - Eng Dev","99  ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","100 ","0604805A","Command, Control, Communications Systems - Eng Dev","100 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","101 ","0604807A","Medical Materiel/Medical Biological Defense Equipment - Eng Dev","101 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","102 ","0604808A","Landmine Warfare/Barrier - Eng Dev","102 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","103 ","0604814A","Artillery Munitions - EMD","103 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","104 ","0604818A","Army Tactical Command & Control Hardware & Software","104 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","105 ","0604820A","Radar Development","105 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","106 ","0604822A","General Fund Enterprise Business System (GFEBS)","106 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","107 ","0604823A","Firefinder","107 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","108 ","0604827A","Soldier Systems - Warrior Dem/Val","108 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","109 ","0604854A","Artillery Systems - EMD","109 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","110 ","0605013A","Information Technology Development","110 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","111 ","0605018A","Integrated Personnel and Pay System-Army (IPPS-A)","111 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","112 ","0605028A","Armored Multi-Purpose Vehicle (AMPV)","112 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","113 ","0605030A","Joint Tactical Network Center (JTNC)","113 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","114 ","0605031A","Joint Tactical Network (JTN)","114 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","115 ","0605032A","TRACTOR TIRE","115 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","116 ","0605035A","Common Infrared Countermeasures (CIRCM)","116 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","117 ","0605051A","Aircraft Survivability Development","117 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","118 ","0605350A","WIN-T Increment 3 - Full Networking","118 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","119 ","0605380A","AMF Joint Tactical Radio System (JTRS)","119 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","120 ","0605450A","Joint Air-to-Ground Missile (JAGM)","120 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","121 ","0605456A","PAC-3/MSE Missile","121 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","122 ","0605457A","Army Integrated Air and Missile Defense (AIAMD)","122 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","123 ","0605625A","Manned Ground Vehicle","123 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","124 ","0605626A","Aerial Common Sensor","124 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","125 ","0605766A","National Capabilities Integration (MIP)","125 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","126 ","0605812A","Joint Light Tactical Vehicle (JLTV) Engineering and Manufacturing Development Ph","126 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","127 ","0605830A","Aviation Ground Support Equipment","127 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","128 ","0210609A","Paladin Integrated Management (PIM)","128 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","129 ","0303032A","TROJAN - RH12","129 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","130 ","0304270A","Electronic Warfare Development","130 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","131 ","0604256A","Threat Simulator Development","131 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","132 ","0604258A","Target Systems Development","132 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","133 ","0604759A","Major T&E Investment","133 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","134 ","0605103A","Rand Arroyo Center","134 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","135 ","0605301A","Army Kwajalein Atoll","135 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","136 ","0605326A","Concepts Experimentation Program","136 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","137 ","0605502A","Small Business Innovative Research","137 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","138 ","0605601A","Army Test Ranges and Facilities","138 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","139 ","0605602A","Army Technical Test Instrumentation and Targets","139 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","140 ","0605604A","Survivability/Lethality Analysis","140 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","141 ","0605606A","Aircraft Certification","141 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","142 ","0605702A","Meteorological Support to RDT&E Activities","142 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","143 ","0605706A","Materiel Systems Analysis","143 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","144 ","0605709A","Exploitation of Foreign Items","144 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","145 ","0605712A","Support of Operational Testing","145 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","146 ","0605716A","Army Evaluation Center","146 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","147 ","0605718A","Army Modeling & Sim X-Cmd Collaboration & Integ","147 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","148 ","0605801A","Programwide Activities","148 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","149 ","0605803A","Technical Information Activities","149 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","150 ","0605805A","Munitions Standardization, Effectiveness and Safety","150 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","151 ","0605857A","Environmental Quality Technology Mgmt Support","151 ","Y","U",2015,"OCO",,,0,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","152 ","0605898A","Management HQ - R&D","152 ","Y","U",2015,"OCO",,,0,,
