"","SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","ConstructionProject","ConstructionProjectTitle","Classified","FiscalYear","BudgetMetric","OriginType","ActualTotal","EnactedType","PBtotal","EnactedTotal"
"178",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Aircraft Maintenance Facilities","Mcconnell AFB","PRQE145117","KC-46A 2-Bay Corrosion/Fuel Hangar","U","2014","AuthAmount","Total",82000,NA,NA,NA
"179",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Training Buildings","Mcconnell AFB","PRQE145121","KC-46A ADAL Flight Simulator Buildings","U","2014","AuthAmount","Total",2150,NA,NA,NA
"180",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","POL Pipelines","Mcconnell AFB","PRQE145136","KC-46A Alter Apron Fuels Distribution Systems","U","2014","AuthAmount","Total",12800,NA,NA,NA
"181",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Training Buildings","Mcconnell AFB","PRQE145137","KC-46A Alter Miscellaneous Facilities","U","2014","AuthAmount","Total",970,NA,NA,NA
"182",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Airfield Aprons","Mcconnell AFB","PRQE145138","KC-46A Alter Aircraft Parking Apron","U","2014","AuthAmount","Total",2200,NA,NA,NA
"183",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Aircraft Maintenance Facilities","Mcconnell AFB","PRQE145142","KC-46A 1-Bay Maintenance Hangar","U","2014","AuthAmount","Total",32000,NA,NA,NA
"184",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Aircraft Maintenance Facilities","Mcconnell AFB","PRQE155119","KC-46A 3-Bay General Purpose Maintenance Hang","U","2014","AuthAmount","Total",80000,NA,NA,NA
"185",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Enlisted Personnel Unaccompanied Personnel Housing","Mcconnell AFB","PRQE155122","KC-46A Pipeline Student Dormitory (48PN)","U","2014","AuthAmount","Total",7000,NA,NA,NA
"186",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KY","KENTUCKY","Airfield Operational Buildings","Fort Campbell, Kentucky","ACC123183","19th Air Support Operations Sqdrn Expansion","U","2014","AuthAmount","Total",8000,NA,NA,NA
"187",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","MD","MARYLAND","Airfield Operational Buildings","Fort Meade","PAYZ130011","CYBERCOM Joint Operations Center, Increment 1","U","2014","AuthAmount","Total",358000,NA,NA,NA
"188",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","MD","MARYLAND","Airfield Operational Buildings","Joint Base Andrews","AJXF103010","Helicopter Operations Facility","U","2014","AuthAmount","Total",30000,NA,NA,NA
"189",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","MO","MISSOURI","Install & Ready-Issue Ammunition Storage","Whiteman AFB","YWHG111010","WSA MOP Igloos and Assembly Facility","U","2014","AuthAmount","Total",5900,NA,NA,NA
"190",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NE","NEBRASKA","Admin Bldgs","Offutt AFB","SGBP100904F","USSTRATCOM Replacement Facility, Incr 3","U","2014","AuthAmount","Total",0,NA,NA,NA
